game_season,country_code,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
Summer,GBR,Great Britain,Boxing,75 - 81kg (light-heavyweight) men,Men,BRONZE,1
Summer,GBR,Great Britain,Boxing,75-81kg lightheavyweight men,Men,BRONZE,1
Summer,GBR,Great Britain,Boxing,7938kg heavyweight men,Men,GOLD,2
Summer,GBR,Great Britain,Boxing,7938kg heavyweight men,Men,SILVER,1
Summer,GBR,Great Britain,Boxing,91kg super heavyweight men,Men,BRONZE,2
Summer,GBR,Great Britain,Boxing,91kg super heavyweight men,Men,GOLD,1
Summer,GBR,Great Britain,Boxing,feather (54-57kg) women,Women,BRONZE,1
Summer,GBR,Great Britain,Boxing,fly (48-52kg) men,Men,GOLD,1
Summer,GBR,Great Britain,Boxing,light heavy (75-81kg) men,Men,SILVER,1
Summer,GBR,Great Britain,Boxing,middle (69-75kg) women,Women,GOLD,1
Summer,GBR,Great Britain,Boxing,super heavy (+91kg) men,Men,BRONZE,1
Summer,GBR,Great Britain,Boxing,welter (63-69kg) men,Men,SILVER,1
Summer,GBR,Great Britain,Canoe Slalom,c-2 (canoe double) men,Men,SILVER,1
Summer,GBR,Great Britain,Canoe Slalom,c1 canoe single men,Men,SILVER,2
Summer,GBR,Great Britain,Canoe Slalom,c2 canoe double men,Men,GOLD,1
Summer,GBR,Great Britain,Canoe Slalom,c2 canoe double men,Men,SILVER,1
Summer,GBR,Great Britain,Canoe Slalom,canoe women,Women,SILVER,1
Summer,GBR,Great Britain,Canoe Slalom,k-1 (kayak single) men,Men,GOLD,1
Summer,GBR,Great Britain,Canoe Slalom,k1 kayak single men,Men,SILVER,2
Summer,GBR,Great Britain,Canoe Slalom,k1 kayak single women,Women,BRONZE,1
Summer,GBR,Great Britain,Canoe Sprint,k-1 200m (kayak single) men,Men,GOLD,2
Summer,GBR,Great Britain,Canoe Sprint,k-2 200m (kayak double) men,Men,SILVER,1
Summer,GBR,Great Britain,Canoe Sprint,k1 1000m kayak single men,Men,BRONZE,1
Summer,GBR,Great Britain,Canoe Sprint,k1 1000m kayak single men,Men,GOLD,1
Summer,GBR,Great Britain,Canoe Sprint,k1 500m kayak single men,Men,BRONZE,2
Summer,GBR,Great Britain,Canoe Sprint,k2 200m kayak double men,Men,BRONZE,1
Summer,GBR,Great Britain,Canoe Sprint,kayak single 200m men,Men,BRONZE,1
Summer,GBR,Great Britain,Cricket,cricket men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling BMX Freestyle,park men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling BMX Freestyle,park women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling BMX Racing,men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling BMX Racing,women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling Mountain Bike,cross-country men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Road,individual road race men,Men,BRONZE,3
Summer,GBR,Great Britain,Cycling Road,individual road race women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling Road,individual road race women,Women,SILVER,1
Summer,GBR,Great Britain,Cycling Road,individual time trial men,Men,BRONZE,3
Summer,GBR,Great Britain,Cycling Road,individual time trial men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Road,individual time trial men,Men,SILVER,2
Summer,GBR,Great Britain,Cycling Road,individual time trial women,Women,SILVER,1
Summer,GBR,Great Britain,Cycling Road,team time trial men,Men,SILVER,4
Summer,GBR,Great Britain,Cycling Track,100km men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,100km men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,12-hour race men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,1980 yards pursuit team men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,1km time trial men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,1km time trial men,Men,GOLD,2
Summer,GBR,Great Britain,Cycling Track,2000m tandem men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,2000m tandem men,Men,SILVER,3
Summer,GBR,Great Britain,Cycling Track,20km men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,20km men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,25 kilometres men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,5000m men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,50km men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,50km men,Men,SILVER,2
Summer,GBR,Great Britain,Cycling Track,individual pursuit men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,individual pursuit men,Men,GOLD,3
Summer,GBR,Great Britain,Cycling Track,individual pursuit women,Women,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,individual pursuit women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling Track,individual pursuit women,Women,SILVER,1
Summer,GBR,Great Britain,Cycling Track,keirin men,Men,GOLD,4
Summer,GBR,Great Britain,Cycling Track,keirin men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,keirin women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling Track,keirin women,Women,SILVER,1
Summer,GBR,Great Britain,Cycling Track,madison men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,madison men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,madison women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling Track,olympic sprint men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,omnium men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,omnium men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,omnium men,Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,omnium women,Women,GOLD,2
Summer,GBR,Great Britain,Cycling Track,one lap 660y sprint men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,points race men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,sprint individual men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,sprint individual men,Men,GOLD,2
Summer,GBR,Great Britain,Cycling Track,sprint individual men,Men,SILVER,4
Summer,GBR,Great Britain,Cycling Track,sprint men,Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,sprint men,Men,GOLD,1
Summer,GBR,Great Britain,Cycling Track,sprint women,Women,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,sprint women,Women,GOLD,1
Summer,GBR,Great Britain,Cycling Track,sprint women,Women,SILVER,2
Summer,GBR,Great Britain,Cycling Track,"tandem sprint, 2,000 metres men",Men,BRONZE,1
Summer,GBR,Great Britain,Cycling Track,"tandem sprint, 2,000 metres men",Men,SILVER,1
Summer,GBR,Great Britain,Cycling Track,team pursuit 3000m women,Women,GOLD,2
Summer,GBR,Great Britain,Cycling Track,team pursuit 4000m men,Men,BRONZE,9
Summer,GBR,Great Britain,Cycling Track,team pursuit 4000m men,Men,GOLD,3
Summer,GBR,Great Britain,Cycling Track,team pursuit 4000m men,Men,SILVER,2
Summer,GBR,Great Britain,Cycling Track,team pursuit women,Women,SILVER,1
Summer,GBR,Great Britain,Cycling Track,team sprint men,Men,GOLD,3
Summer,GBR,Great Britain,Cycling Track,team sprint men,Men,SILVER,1
Summer,GBR,Great Britain,Diving,10m platform men,Men,BRONZE,3
Summer,GBR,Great Britain,Diving,10m platform women,Women,BRONZE,1
Summer,GBR,Great Britain,Diving,10m platform women,Women,SILVER,1
Summer,GBR,Great Britain,Diving,3m springboard men,Men,BRONZE,1
Summer,GBR,Great Britain,Diving,3m springboard men,Men,SILVER,1
Summer,GBR,Great Britain,Diving,3m springboard women,Women,BRONZE,1
Summer,GBR,Great Britain,Diving,plain high diving men,Men,BRONZE,1
Summer,GBR,Great Britain,Diving,synchronised 10m platform men,Men,GOLD,1
Summer,GBR,Great Britain,Diving,synchronized diving 10m platform men,Men,BRONZE,1
Summer,GBR,Great Britain,Diving,synchronized diving 10m platform men,Men,SILVER,1
Summer,GBR,Great Britain,Diving,synchronized diving 3m springboard men,Men,GOLD,1
Summer,GBR,Great Britain,Equestrian,dressage individual,Open,BRONZE,1
Summer,GBR,Great Britain,Equestrian,dressage individual grand prix mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Equestrian,dressage individual grand prix mixed,Open,GOLD,2
Summer,GBR,Great Britain,Equestrian,dressage team,Open,BRONZE,1
Summer,GBR,Great Britain,Equestrian,dressage team grand prix mixed,Open,GOLD,1
Summer,GBR,Great Britain,Equestrian,dressage team grand prix mixed,Open,SILVER,1
Summer,GBR,Great Britain,Equestrian,eventing individual,Open,SILVER,1
Summer,GBR,Great Britain,Equestrian,eventing team,Open,GOLD,1
Summer,GBR,Great Britain,Equestrian,eventing team mixed,Open,SILVER,1
Summer,GBR,Great Britain,Equestrian,individual mixed,Open,BRONZE,7
Summer,GBR,Great Britain,Equestrian,individual mixed,Open,GOLD,2
Summer,GBR,Great Britain,Equestrian,individual mixed,Open,SILVER,3
Summer,GBR,Great Britain,Equestrian,jumping individual,Open,GOLD,1
Summer,GBR,Great Britain,Equestrian,jumping individual mixed,Open,GOLD,1
Summer,GBR,Great Britain,Equestrian,jumping team mixed,Open,GOLD,1
Summer,GBR,Great Britain,Equestrian,team mixed,Men,BRONZE,2
Summer,GBR,Great Britain,Equestrian,team mixed,Men,GOLD,1
Summer,GBR,Great Britain,Equestrian,team mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Equestrian,team mixed,Open,GOLD,2
Summer,GBR,Great Britain,Equestrian,team mixed,Open,SILVER,4
Summer,GBR,Great Britain,Fencing,foil individual women,Women,GOLD,1
Summer,GBR,Great Britain,Fencing,foil individual women,Women,SILVER,3
Summer,GBR,Great Britain,Fencing,épée individual men,Men,SILVER,2
Summer,GBR,Great Britain,Fencing,épée team men,Men,SILVER,3
Summer,GBR,Great Britain,Figure skating,individual women,Women,BRONZE,1
Summer,GBR,Great Britain,Figure skating,individual women,Women,GOLD,1
Summer,GBR,Great Britain,Figure skating,pairs mixed,Mixed,BRONZE,2
Summer,GBR,Great Britain,Figure skating,pairs mixed,Mixed,SILVER,1
Summer,GBR,Great Britain,Figure skating,special figures men,Men,BRONZE,1
Summer,GBR,Great Britain,Figure skating,special figures men,Men,SILVER,1
Summer,GBR,Great Britain,Football,football men,Men,GOLD,3
Summer,GBR,Great Britain,Golf,individual men,Men,BRONZE,1
Summer,GBR,Great Britain,Golf,individual men,Men,GOLD,1
Summer,GBR,Great Britain,Golf,individual men,Men,SILVER,1
Summer,GBR,Great Britain,Hockey,hockey men,Men,BRONZE,3
Summer,GBR,Great Britain,Hockey,hockey men,Men,GOLD,3
Summer,GBR,Great Britain,Hockey,hockey men,Men,SILVER,2
Summer,GBR,Great Britain,Hockey,hockey women,Women,BRONZE,2
Summer,GBR,Great Britain,Hockey,hockey women,Women,GOLD,1
Summer,GBR,Great Britain,Hockey,women,Women,BRONZE,1
Summer,GBR,Great Britain,Jeu de Paume,individual men,Men,BRONZE,1
Summer,GBR,Great Britain,Jeu de Paume,individual men,Men,SILVER,1
Summer,GBR,Great Britain,Judo,- 60 kg men,Men,BRONZE,1
Summer,GBR,Great Britain,Judo,48  52kg halflightweight women,Women,BRONZE,1
Summer,GBR,Great Britain,Judo,52  56kg lightweight women,Women,SILVER,1
Summer,GBR,Great Britain,Judo,61  66kg middleweight women,Women,BRONZE,1
Summer,GBR,Great Britain,Judo,63  70kg middleweight women,Women,BRONZE,1
Summer,GBR,Great Britain,Judo,63  70kg middleweight women,Women,SILVER,1
Summer,GBR,Great Britain,Judo,65 - 71kg (lightweight) men,Men,BRONZE,1
Summer,GBR,Great Britain,Judo,65 - 71kg (lightweight) men,Men,SILVER,1
Summer,GBR,Great Britain,Judo,70  78kg halfheavyweight women,Women,SILVER,1
Summer,GBR,Great Britain,Judo,70  80kg middleweight men,Men,BRONZE,1
Summer,GBR,Great Britain,Judo,71  78kg halfmiddleweight men,Men,SILVER,1
Summer,GBR,Great Britain,Judo,78kg heavyweight women,Women,BRONZE,1
Summer,GBR,Great Britain,Judo,80 - 93kg (half-heavyweight) men,Men,BRONZE,1
Summer,GBR,Great Britain,Judo,80 - 93kg (half-heavyweight) men,Men,SILVER,1
Summer,GBR,Great Britain,Judo,86  95kg halfheavyweight men,Men,BRONZE,1
Summer,GBR,Great Britain,Judo,86  95kg halfheavyweight men,Men,SILVER,1
Summer,GBR,Great Britain,Judo,open category men,Men,BRONZE,2
Summer,GBR,Great Britain,Judo,open category men,Men,SILVER,1
Summer,GBR,Great Britain,Judo,women -52 kg,Women,BRONZE,1
Summer,GBR,Great Britain,Lacrosse,lacrosse men,Men,SILVER,1
Summer,GBR,Great Britain,Marathon Swimming,marathon - 10 km men,Men,SILVER,1
Summer,GBR,Great Britain,Marathon Swimming,marathon 10km women,Women,BRONZE,1
Summer,GBR,Great Britain,Marathon Swimming,marathon 10km women,Women,SILVER,1
Summer,GBR,Great Britain,Modern Pentathlon,individual competition women,Women,BRONZE,2
Summer,GBR,Great Britain,Modern Pentathlon,individual competition women,Women,GOLD,1
Summer,GBR,Great Britain,Modern Pentathlon,individual competition women,Women,SILVER,2
Summer,GBR,Great Britain,Modern Pentathlon,individual men,Men,GOLD,1
Summer,GBR,Great Britain,Modern Pentathlon,individual women,Women,GOLD,1
Summer,GBR,Great Britain,Modern Pentathlon,team competition men,Men,BRONZE,1
Summer,GBR,Great Britain,Modern Pentathlon,team competition men,Men,GOLD,1
Summer,GBR,Great Britain,Polo,polo men,Men,BRONZE,1
Summer,GBR,Great Britain,Polo,polo men,Men,GOLD,2
Summer,GBR,Great Britain,Polo,polo men,Men,SILVER,2
Summer,GBR,Great Britain,Rackets,doubles men,Men,BRONZE,1
Summer,GBR,Great Britain,Rackets,doubles men,Men,GOLD,1
Summer,GBR,Great Britain,Rackets,doubles men,Men,SILVER,1
Summer,GBR,Great Britain,Rackets,individual men,Men,BRONZE,1
Summer,GBR,Great Britain,Rackets,individual men,Men,GOLD,1
Summer,GBR,Great Britain,Rackets,individual men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,coxed eights men,Men,BRONZE,1
Summer,GBR,Great Britain,Rowing,coxed eights men,Men,GOLD,1
Summer,GBR,Great Britain,Rowing,coxless fours men,Men,GOLD,1
Summer,GBR,Great Britain,Rowing,coxless fours men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,coxless pairs men,Men,GOLD,1
Summer,GBR,Great Britain,Rowing,coxless pairs men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,double sculls 2x men,Men,BRONZE,1
Summer,GBR,Great Britain,Rowing,double sculls 2x men,Men,GOLD,2
Summer,GBR,Great Britain,Rowing,double sculls 2x men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,double sculls 2x women,Women,BRONZE,2
Summer,GBR,Great Britain,Rowing,double sculls 2x women,Women,GOLD,1
Summer,GBR,Great Britain,Rowing,double sculls 2x women,Women,SILVER,1
Summer,GBR,Great Britain,Rowing,eight men,Men,BRONZE,1
Summer,GBR,Great Britain,Rowing,eight with coxswain 8 men,Men,BRONZE,1
Summer,GBR,Great Britain,Rowing,eight with coxswain 8 men,Men,GOLD,2
Summer,GBR,Great Britain,Rowing,eight with coxswain 8 men,Men,SILVER,6
Summer,GBR,Great Britain,Rowing,eight with coxswain 8 women,Women,SILVER,1
Summer,GBR,Great Britain,Rowing,four without coxswain 4 men,Men,BRONZE,2
Summer,GBR,Great Britain,Rowing,four without coxswain 4 men,Men,GOLD,8
Summer,GBR,Great Britain,Rowing,four without coxswain 4 men,Men,SILVER,2
Summer,GBR,Great Britain,Rowing,four-oared shell with coxswain men,Men,GOLD,2
Summer,GBR,Great Britain,Rowing,four-oared shell with coxswain men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,lightweight coxless four 4 men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,lightweight double sculls 2x men,Men,GOLD,1
Summer,GBR,Great Britain,Rowing,lightweight double sculls 2x men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,lightweight double sculls 2x women,Women,GOLD,1
Summer,GBR,Great Britain,Rowing,pair without coxswain 2 men,Men,BRONZE,2
Summer,GBR,Great Britain,Rowing,pair without coxswain 2 men,Men,GOLD,5
Summer,GBR,Great Britain,Rowing,pair without coxswain 2 men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,pair without coxswain 2 women,Women,GOLD,2
Summer,GBR,Great Britain,Rowing,pair without coxswain 2 women,Women,SILVER,1
Summer,GBR,Great Britain,Rowing,pair-oared shell with coxswain men,Men,BRONZE,1
Summer,GBR,Great Britain,Rowing,pair-oared shell with coxswain men,Men,GOLD,1
Summer,GBR,Great Britain,Rowing,quadruple sculls men,Men,SILVER,1
Summer,GBR,Great Britain,Rowing,quadruple sculls without coxsw women,Women,SILVER,3
Summer,GBR,Great Britain,Rowing,single sculls 1x men,Men,BRONZE,3
Summer,GBR,Great Britain,Rowing,single sculls 1x men,Men,GOLD,3
Summer,GBR,Great Britain,Rowing,single sculls 1x men,Men,SILVER,2
Summer,GBR,Great Britain,Rugby,rugby men,Men,SILVER,2
Summer,GBR,Great Britain,Rugby Sevens,men,Men,SILVER,1
Summer,GBR,Great Britain,Sailing,0.5-1t mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,10-20t mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,12m mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,12m mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,20t + mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,20t + mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,3-10t mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,470 - two person dinghy men,Men,SILVER,4
Summer,GBR,Great Britain,Sailing,470 - two person dinghy women,Women,GOLD,1
Summer,GBR,Great Britain,Sailing,470 - two person dinghy women,Women,SILVER,1
Summer,GBR,Great Britain,Sailing,470 women,Women,GOLD,1
Summer,GBR,Great Britain,Sailing,49er - skiff mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,49er - skiff mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,49er men,Men,GOLD,1
Summer,GBR,Great Britain,Sailing,5.5m mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,5.5m mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,6m mixed,Open,GOLD,2
Summer,GBR,Great Britain,Sailing,7m mixed,Open,GOLD,2
Summer,GBR,Great Britain,Sailing,8m mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,8m mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,8m mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,dragon mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,finn - heavyweight dinghy mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,finn - one person dinghy (heavyweight) men,Men,GOLD,4
Summer,GBR,Great Britain,Sailing,finn - one person dinghy (heavyweight) men,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,finn men,Men,GOLD,1
Summer,GBR,Great Britain,Sailing,fleetmatch race keelboat open soling mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,flying dutchman mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,flying dutchman mixed,Open,GOLD,2
Summer,GBR,Great Britain,Sailing,flying dutchman mixed,Open,SILVER,2
Summer,GBR,Great Britain,Sailing,laser - one person dinghy men,Men,GOLD,1
Summer,GBR,Great Britain,Sailing,mistral - windsurfer men,Men,BRONZE,1
Summer,GBR,Great Britain,Sailing,nacra 17 mixed,Mixed,SILVER,1
Summer,GBR,Great Britain,Sailing,open class mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,rs:x - windsurfer men,Men,SILVER,1
Summer,GBR,Great Britain,Sailing,rs:x women,Women,BRONZE,1
Summer,GBR,Great Britain,Sailing,rsx - windsurfer men,Men,SILVER,1
Summer,GBR,Great Britain,Sailing,rsx - windsurfer women,Women,BRONZE,1
Summer,GBR,Great Britain,Sailing,sharpie 12m2 mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Sailing,single-handed dinghy open (laser) mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,single-handed dinghy open (laser) mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,singlehanded dinghy europe women,Women,GOLD,1
Summer,GBR,Great Britain,Sailing,star - keelboat men,Men,GOLD,1
Summer,GBR,Great Britain,Sailing,star - keelboat men,Men,SILVER,1
Summer,GBR,Great Britain,Sailing,swallow golondrina mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,tempest mixed,Open,SILVER,1
Summer,GBR,Great Britain,Sailing,tornado - multihull mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,twoperson keelboat open star mixed,Open,GOLD,1
Summer,GBR,Great Britain,Sailing,twoperson keelboat open star mixed,Open,SILVER,2
Summer,GBR,Great Britain,Sailing,yngling - keelboat women,Women,GOLD,2
Summer,GBR,Great Britain,Shooting,1000y free rifle prone men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,1000y free rifle prone men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,100m running deer double shots men,Men,SILVER,2
Summer,GBR,Great Britain,Shooting,100m running deer double shots team men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,100m running deer single shots men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,100m running deer single shots men,Men,SILVER,2
Summer,GBR,Great Britain,Shooting,100m running deer single shots team men,Men,SILVER,1
Summer,GBR,Great Britain,Shooting,10m air rifle 60 shots men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,25y small bore rifle disappearing target men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,25y small bore rifle disappearing target men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,25y small bore rifle disappearing target men,Men,SILVER,1
Summer,GBR,Great Britain,Shooting,25y small bore rifle moving target men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,25y small bore rifle moving target men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,25y small bore rifle moving target men,Men,SILVER,1
Summer,GBR,Great Britain,Shooting,30m army pistol team men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,50m army pistol team men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,50m pistol 60 shots men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,50m rifle 3 positions 3x40 shots men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,50m rifle 3 positions 3x40 shots men,Men,GOLD,2
Summer,GBR,Great Britain,Shooting,50m rifle 3 positions 3x40 shots men,Men,SILVER,1
Summer,GBR,Great Britain,Shooting,50m rifle prone 60 shots men,Men,BRONZE,3
Summer,GBR,Great Britain,Shooting,50m rifle prone 60 shots men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,50m rifle prone 60 shots men,Men,SILVER,2
Summer,GBR,Great Britain,Shooting,50m running target 3030 shots mixed,Open,BRONZE,1
Summer,GBR,Great Britain,Shooting,50m small bore rifle team men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,double trap 150 targets men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,double trap 150 targets men,Men,GOLD,2
Summer,GBR,Great Britain,Shooting,"free pistol, 50 yards, team men",Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,"military rifle, 200/500/600/800/900/1,000 yards, team men",Men,SILVER,1
Summer,GBR,Great Britain,Shooting,rifle team men,Men,BRONZE,1
Summer,GBR,Great Britain,Shooting,rifle team men,Men,GOLD,1
Summer,GBR,Great Britain,Shooting,rifle team men,Men,SILVER,1
Summer,GBR,Great Britain,Shooting,"small-bore rifle, 50 and 100 yards, team men",Men,GOLD,1
Summer,GBR,Great Britain,Shooting,"small-bore rifle, disappearing target, 25 metres, team men",Men,SILVER,1
Summer,GBR,Great Britain,Shooting,trap 125 targets men,Men,BRONZE,2
Summer,GBR,Great Britain,Shooting,trap 125 targets men,Men,SILVER,2
Summer,GBR,Great Britain,Shooting,trap 125 targets men,Open,GOLD,1
Summer,GBR,Great Britain,Shooting,trap men,Men,BRONZE,1
Summer,GBR,Great Britain,Skateboarding,park women,Women,BRONZE,1
Summer,GBR,Great Britain,Swimming,1000m freestyle men,Men,GOLD,1
Summer,GBR,Great Britain,Swimming,100m backstroke men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,100m backstroke women,Women,BRONZE,3
Summer,GBR,Great Britain,Swimming,100m backstroke women,Women,GOLD,1
Summer,GBR,Great Britain,Swimming,100m backstroke women,Women,SILVER,3
Summer,GBR,Great Britain,Swimming,100m breaststroke men,Men,GOLD,4
Summer,GBR,Great Britain,Swimming,100m breaststroke men,Men,SILVER,1
Summer,GBR,Great Britain,Swimming,100m butterfly men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,100m freestyle men,Men,SILVER,1
Summer,GBR,Great Britain,Swimming,100m freestyle women,Women,BRONZE,3
Summer,GBR,Great Britain,Swimming,1500m freestyle men,Men,BRONZE,2
Summer,GBR,Great Britain,Swimming,1500m freestyle men,Men,GOLD,1
Summer,GBR,Great Britain,Swimming,1500m freestyle men,Men,SILVER,2
Summer,GBR,Great Britain,Swimming,200m backstroke men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,200m breaststroke men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,200m breaststroke men,Men,GOLD,2
Summer,GBR,Great Britain,Swimming,200m breaststroke men,Men,SILVER,4
Summer,GBR,Great Britain,Swimming,200m breaststroke women,Women,BRONZE,2
Summer,GBR,Great Britain,Swimming,200m breaststroke women,Women,GOLD,2
Summer,GBR,Great Britain,Swimming,200m butterfly men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,200m butterfly men,Men,SILVER,2
Summer,GBR,Great Britain,Swimming,200m freestyle men,Men,GOLD,1
Summer,GBR,Great Britain,Swimming,200m freestyle men,Men,SILVER,1
Summer,GBR,Great Britain,Swimming,200m individual medley men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,200m individual medley men,Men,SILVER,1
Summer,GBR,Great Britain,Swimming,200m individual medley women,Women,SILVER,1
Summer,GBR,Great Britain,Swimming,200m obstacle event men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,4 x 100m medley relay men,Men,SILVER,1
Summer,GBR,Great Britain,Swimming,4 x 200m freestyle relay men,Men,GOLD,1
Summer,GBR,Great Britain,Swimming,4000m freestyle men,Men,GOLD,1
Summer,GBR,Great Britain,Swimming,400m breaststroke men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,400m freestyle men,Men,GOLD,1
Summer,GBR,Great Britain,Swimming,400m freestyle men,Men,SILVER,2
Summer,GBR,Great Britain,Swimming,400m freestyle women,Women,BRONZE,4
Summer,GBR,Great Britain,Swimming,400m freestyle women,Women,GOLD,1
Summer,GBR,Great Britain,Swimming,400m freestyle women,Women,SILVER,2
Summer,GBR,Great Britain,Swimming,400m individual medley women,Women,SILVER,1
Summer,GBR,Great Britain,Swimming,4x100m freestyle relay women,Women,BRONZE,1
Summer,GBR,Great Britain,Swimming,4x100m freestyle relay women,Women,GOLD,1
Summer,GBR,Great Britain,Swimming,4x100m freestyle relay women,Women,SILVER,3
Summer,GBR,Great Britain,Swimming,4x100m medley relay men,Men,BRONZE,1
Summer,GBR,Great Britain,Swimming,4x100m medley relay men,Men,SILVER,1
Summer,GBR,Great Britain,Swimming,4x100m medley relay women,Women,SILVER,1
Summer,GBR,Great Britain,Swimming,4x200m freestyle relay men,Men,BRONZE,4
Summer,GBR,Great Britain,Swimming,4x200m freestyle relay men,Men,GOLD,1
