country_name,happiness,wealth,support,health,freedom,generosity,corruption,positivity,negativity
Luxembourg,7.058734050163856,11.643437899076021,0.9140609273543725,71.2250002347506,0.9085397949585547,0.034363716984024385,0.3721540639033684,0.7190121962473943,0.20252113158886245
Madagascar,4.018393736619216,7.3360084020174465,0.6943521362084609,56.30076892559345,0.5155265753467878,-0.024380643812317117,0.823997308810552,0.6433182404591486,0.26489619222971106
Malawi,3.928022050857544,7.237595621744791,0.5563887039820353,53.70466664632161,0.781804871559143,0.058500650028387675,0.7703930616378785,0.608848770459493,0.27400045891602837
Malaysia,5.842859447002411,10.046948492527008,0.8193935938179493,65.52343797683716,0.8459004685282707,0.1223810298251919,0.8116105124354362,0.7307587824761868,0.21266261301934716
Maldives,5.197574615478516,9.892906188964844,0.9133150577545166,69.7750015258789,0.8547592759132385,0.0134495086967945,,,
Mali,4.2473691772012145,7.629502380595488,0.7383053302764893,53.107058581183935,0.6869617577861337,-0.0490757690824787,0.8076437396161696,0.6959862077937407,0.2695887443773886
Malta,6.384557914733887,10.57422501700265,0.924686070283254,71.16800079345703,0.8848262667655945,0.27207530699005084,0.6969844222068786,0.6363945960998535,0.35783511598904927
Mauritania,4.424320634206136,8.536477216084798,0.7618911663691202,58.55499979654948,0.5596442898114522,-0.04419919376571972,0.7224045713742574,0.7151159604390462,0.21922061045964558
Mauritius,5.849597024917602,9.976085567474366,0.8686935544013977,63.85,0.840375417470932,0.03245726667810232,0.8123712956905365,0.6981094360351563,0.17988815307617184
Mexico,6.694650755988227,9.852463563283285,0.8323832054932913,65.44222344292535,0.7918193803893195,-0.1247998839792083,0.7401291893588172,0.7641598516040378,0.23474372509453026
Moldova,5.647228956222534,9.227400779724121,0.8397941721810235,62.75,0.6794203652275933,-0.09613149033652407,0.923668599790997,0.5721504622035556,0.2754710068305333
Mongolia,5.177664399147034,9.239159643650055,0.9280365221202374,59.33750009536743,0.6945697385817766,0.12906211777590212,0.8941243626177311,0.5410878639668226,0.1893688682466745
Montenegro,5.364434782663981,9.831102752685547,0.8241625189781189,66.64533335367838,0.6073629359404246,-0.10049918641646699,0.7811278502146403,0.5180044074853262,0.3613266368707021
Morocco,4.9697693311251125,8.943577913137583,0.601470006008943,63.404615255502556,0.7415560713181129,-0.21767175656098584,0.8188407466961787,0.5936846832434336,0.3125203537444273
Mozambique,4.826395468278364,7.048161203211004,0.736407919363542,48.758181832053445,0.7702209028330717,0.03525845730804244,0.7159016294912859,0.6041351610963995,0.330282837152481
Myanmar,4.395178596178691,8.309426625569662,0.7522466232379278,60.33499972025553,0.792577917377154,0.6031127000848452,0.6537637809912363,0.658119315902392,0.27035332098603243
Namibia,4.679698361290826,9.176796489291721,0.8151061998473274,55.71833207872178,0.7349323365423415,-0.15046198334958816,0.8385349909464518,0.6817184156841702,0.23549811045328772
Nepal,4.83996135658688,8.051952812406752,0.7778310709529452,60.6000001695421,0.7032690876060061,0.13662457455168747,0.8379699753390418,0.4950905508465237,0.28629330794016516
Netherlands,7.44039255030015,10.897108526790843,0.9312856583034291,71.16470561308019,0.8986393809318542,0.2644154736772179,0.4169566175516914,0.7294300163493437,0.21069642550805032
New Zealand,7.260700197780833,10.617803293115953,0.9516799870659324,70.01294124827666,0.9141942262649536,0.23943634550361068,0.268390483715955,0.777694937060861,0.20249727017739239
Nicaragua,5.772786776224772,8.556760099199083,0.8516470359431373,65.1000001695421,0.8269907236099243,0.03313746931962664,0.7054988245169321,0.7741935849189758,0.31519877745045555
Niger,4.2917938977479935,7.001043885946274,0.6808551363646984,53.40937519073486,0.7501587308943272,-0.022442054789280495,0.6870909015337626,0.7026924937963486,0.25334683014079923
Nigeria,4.983039170503616,8.490657389163971,0.7582187168300152,53.03125,0.6886726841330528,0.07543130067642774,0.8969631046056747,0.7344236522912979,0.23266134969890112
North Macedonia,4.999906837940216,9.618756830692291,0.8020266219973564,65.60500049591064,0.665033757686615,0.015692451503127806,0.8796367198228836,0.5291555114090443,0.31671848706901073
Norway,7.46388578414917,11.074347936190092,0.9484365123968858,71.03076934814453,0.9505214874561017,0.14231937801322106,0.32795482071546406,0.7819829399769123,0.2039215553265351
Oman,6.852982044219971,10.538619995117188,,62.34000015258789,0.9162930250167848,0.007792237214744,,,0.2951641082763672
Pakistan,5.110247214635213,8.424343903859457,0.5707642171117995,55.68555556403266,0.5652634369002448,0.08119167679893396,0.8059354954295688,0.49831342346527996,0.3381052745713128
Panama,6.626323167015524,10.198065926046933,0.9017657707719242,68.05882352941177,0.8211814761161804,-0.06047942459083379,0.8579662862946006,0.8218077736742356,0.21401727287208328
Paraguay,5.6292445799883675,9.398652581607594,0.9050401203772601,65.48529366885914,0.7981803382144255,0.03830611626343691,0.8332138797816109,0.8184826338992399,0.22959809268222134
Peru,5.601964553197225,9.31326421101888,0.8009629117117988,68.5,0.7490061157279544,-0.10791844005386031,0.885636031627655,0.7478377388583289,0.37152166167895
Philippines,5.354001098208958,8.84571811887953,0.8125898804929521,61.79999987284342,0.9004626870155334,-0.03044080641120671,0.7764747805065579,0.787902726067437,0.3372791234184713
Poland,6.020196606131161,10.234047497020049,0.9106701507287867,67.95764653822955,0.8131467524696799,-0.09090150932024696,0.8172530251390794,0.6446964986184064,0.22754967475638666
Portugal,5.551684856414795,10.38826596736908,0.879205483943224,70.31624984741211,0.836982823908329,-0.18230752553790805,0.9143640175461769,0.6490079388022423,0.3227386996150017
Qatar,6.5689818382263185,11.551987457275391,0.8633251190185547,65.17599945068359,0.8980043331782023,0.11853212615096703,0.1837981343269348,0.672105630238851,0.30268528064092
Romania,5.770219578462489,10.115109163172106,0.7956225311054903,66.15176705753102,0.7605313763898962,-0.1626980900764465,0.9460930824279785,0.5921483811210183,0.2897063257063136
Russia,5.564872662226359,10.148258103264702,0.8971390889750587,62.349999321831596,0.6797094378206465,-0.19354284078710607,0.8834934466414981,0.5903804467784034,0.1805094612969292
Rwanda,3.654472986857096,7.427821397781372,0.6194211741288503,57.57083320617676,0.8680119017759959,0.00921152373352511,0.18595522517959273,0.6925529440244039,0.22380732682843998
Saudi Arabia,6.5474033620622425,10.731875737508139,0.8660353521505991,63.088888804117836,0.7333058993021647,-0.08845066596233446,0.4860665500164032,0.6882211301061842,0.260881471965048
Senegal,4.546945267253452,8.03158031569587,0.725133972035514,58.04999987284342,0.7037113176451789,-0.04706135340448879,0.8272260924180349,0.7367767526043786,0.23127502202987665
Serbia,5.463754028081894,9.71402394771576,0.8392278105020523,66.42750072479248,0.6170778106898069,-0.04457892640493809,0.879424761980772,0.49747689068317413,0.3319408316165208
Sierra Leone,3.9390616416931152,7.347521877288818,0.6601293087005615,50.4413330078125,0.6983596682548523,0.07612973569969954,0.8562899589538574,0.5567160268624624,0.402680093050003
Singapore,6.508073657751083,11.365019989013671,0.8810256011784077,72.92125082015991,0.8484310805797577,0.06404504726330439,0.1050358970782586,0.6506138257682323,0.1677324003539979
Slovakia,6.10245532989502,10.271837107340495,0.9343578219413757,67.78800048828126,0.6851637323697408,-0.08233143249526619,0.9038607835769653,0.6444340427716573,0.2633621682723363
Slovenia,6.182973563671112,10.485221207141876,0.9302297942340374,70.09374952316284,0.9122653715312481,-0.012473569688154388,0.8258888758718967,0.6056950949132442,0.27718502189964056
Somalia,5.183286190032959,6.916210015614827,0.6015110611915588,48.086666107177734,0.9196903109550476,0.035032369817296634,0.4358358383178711,0.7418732444445292,0.19574452936649314
Somaliland region,4.909162282943726,,0.8207060396671295,,0.795702338218689,,0.4189097210764885,0.6792665868997574,0.1175275910645723
South Africa,4.963938938246833,9.516271750132242,0.8701235486401452,52.90000004238553,0.7408601840337118,-0.12416005786508319,0.8506881103796118,0.7209332485993704,0.22525894352131415
