game_name,country_name,game_season,discipline_title,event_title,event_gender,gold,silver,bronze,total_medals
Paris 1900,MIX,Summer,Athletics,5000m team men,Men,1.0,,,1.0
Paris 1900,MIX,Summer,Cricket,cricket men,Men,,1.0,,1.0
Paris 1900,MIX,Summer,Football,football men,Men,,,1.0,1.0
Paris 1900,MIX,Summer,Polo,polo men,Men,1.0,1.0,1.0,3.0
Paris 1900,MIX,Summer,Rowing,pair-oared shell with coxswain men,Men,1.0,,,1.0
Paris 1900,MIX,Summer,Rugby,rugby men,Men,1.0,,,1.0
Paris 1900,MIX,Summer,Sailing,2-3 ton race two open,Open,1.0,,,1.0
Paris 1900,MIX,Summer,Sailing,2-3t mixed,Open,1.0,,,1.0
Paris 1900,MIX,Summer,Tennis,doubles men,Men,,1.0,,1.0
Paris 1900,MIX,Summer,Tennis,mixed doubles mixed,Mixed,,1.0,1.0,2.0
Paris 1900,MIX,Summer,Tug of War,tug of war men,Men,1.0,1.0,,2.0
Paris 1900,MIX,Summer,Water Polo,water polo men,Men,1.0,,1.0,2.0
Paris 1900,Netherlands,Summer,Rowing,eight with coxswain 8 men,Men,,,1.0,1.0
Paris 1900,Netherlands,Summer,Rowing,four-oared shell with coxswain men - final 2,Men,,1.0,,1.0
Paris 1900,Netherlands,Summer,Sailing,3-10 ton race one open,Open,,1.0,,1.0
Paris 1900,Netherlands,Summer,Shooting,50m army pistol team men,Men,,,1.0,1.0
Paris 1900,Netherlands,Summer,Swimming,200m backstroke men,Men,,,1.0,1.0
Paris 1900,Norway,Summer,Athletics,pole vault men,Men,,,1.0,1.0
Paris 1900,Norway,Summer,Shooting,army rifle 300m 3 positions men,Men,,,1.0,1.0
Paris 1900,Norway,Summer,Shooting,army rifle 300m prone men,Men,,,1.0,1.0
Paris 1900,Norway,Summer,Shooting,army rifle 300m standing men,Men,,1.0,,1.0
Paris 1900,Norway,Summer,Shooting,free rifle team men,Men,,1.0,,1.0
Paris 1900,Spain,Summer,Basque Pelota,cesta punta men,Men,1.0,,,1.0
Paris 1900,Sweden,Summer,Athletics,marathon men,Men,,,1.0,1.0
Paris 1900,Switzerland,Summer,Sailing,1-2 ton race one open,Open,1.0,,,1.0
Paris 1900,Switzerland,Summer,Sailing,1-2t mixed,Open,,1.0,,1.0
Paris 1900,Switzerland,Summer,Shooting,50m army pistol team men,Men,1.0,,,1.0
Paris 1900,Switzerland,Summer,Shooting,50m pistol 60 shots men,Men,1.0,,1.0,2.0
Paris 1900,Switzerland,Summer,Shooting,army rifle 300m 3 positions men,Men,1.0,,,1.0
Paris 1900,Switzerland,Summer,Shooting,army rifle 300m kneeling men,Men,1.0,1.0,,2.0
Paris 1900,Switzerland,Summer,Shooting,free rifle team men,Men,1.0,,,1.0
Paris 1900,United States,Summer,Athletics,100m men,Men,1.0,1.0,,2.0
Paris 1900,United States,Summer,Athletics,110m hurdles men,Men,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Athletics,1500m men,Men,,,1.0,1.0
Paris 1900,United States,Summer,Athletics,200m hurdles men,Men,1.0,,1.0,2.0
Paris 1900,United States,Summer,Athletics,200m men,Men,1.0,,,1.0
Paris 1900,United States,Summer,Athletics,400m hurdles men,Men,1.0,,,1.0
Paris 1900,United States,Summer,Athletics,400m men,Men,1.0,1.0,,2.0
Paris 1900,United States,Summer,Athletics,60m men,Men,1.0,1.0,,2.0
Paris 1900,United States,Summer,Athletics,800m men,Men,,1.0,1.0,2.0
Paris 1900,United States,Summer,Athletics,discus throw men,Men,,,1.0,1.0
Paris 1900,United States,Summer,Athletics,hammer throw men,Men,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Athletics,high jump men,Men,1.0,,,1.0
Paris 1900,United States,Summer,Athletics,high jump standing men,Men,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Athletics,long jump men,Men,1.0,1.0,,2.0
Paris 1900,United States,Summer,Athletics,long jump standing men,Men,1.0,1.0,,2.0
Paris 1900,United States,Summer,Athletics,pole vault men,Men,1.0,1.0,,2.0
Paris 1900,United States,Summer,Athletics,shot put men,Men,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Athletics,triple jump men,Men,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Athletics,triple jump standing men,Men,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Cycling Track,sprint individual men,Men,,,1.0,1.0
Paris 1900,United States,Summer,Golf,individual men,Men,1.0,,,1.0
Paris 1900,United States,Summer,Golf,individual women,Women,1.0,1.0,1.0,3.0
Paris 1900,United States,Summer,Rowing,eight with coxswain 8 men,Men,1.0,,,1.0
Paris 1900,United States,Summer,Sailing,20t + mixed,Open,,,1.0,1.0
Paris 1900,United States,Summer,Sailing,3-10t mixed,Open,,,1.0,1.0
Paris 1900,United States,Summer,Tennis,singles women,Women,,,1.0,1.0
Paris 1924,Argentina,Summer,Athletics,triple jump men,Men,,1.0,,1.0
Paris 1924,Argentina,Summer,Boxing,5352  5715kg featherweight men,Men,,,1.0,1.0
Paris 1924,Argentina,Summer,Boxing,5715  6124kg lightweight men,Men,,1.0,,1.0
Paris 1924,Argentina,Summer,Boxing,6124  6668kg welterweight men,Men,,1.0,,1.0
Paris 1924,Argentina,Summer,Boxing,6668  7257kg middleweight men,Men,,,1.0,1.0
Paris 1924,Argentina,Summer,Polo,polo men,Men,1.0,,,1.0
Paris 1924,Australia,Summer,Athletics,triple jump men,Men,1.0,,,1.0
Paris 1924,Australia,Summer,Diving,plain high diving men,Men,1.0,,,1.0
Paris 1924,Australia,Summer,Swimming,1500m freestyle men,Men,1.0,,1.0,2.0
Paris 1924,Australia,Summer,Swimming,400m freestyle men,Men,,,1.0,1.0
Paris 1924,Australia,Summer,Swimming,4x200m freestyle relay men,Men,,1.0,,1.0
Paris 1924,Austria,Summer,Weightlifting,60  675kg onetwo hand 5 events lightweight men,Men,,1.0,,1.0
Paris 1924,Austria,Summer,Weightlifting,60kg onetwo hand 5 events featherweight men,Men,,1.0,,1.0
Paris 1924,Austria,Summer,Weightlifting,75  825kg onetwo hand 5 e lightheavyweight men,Men,,,1.0,1.0
Paris 1924,Austria,Summer,Weightlifting,825kg onetwo hand 5 events heavyweight men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Boxing,6124  6668kg welterweight men,Men,1.0,,,1.0
Paris 1924,Belgium,Summer,Boxing,7938kg heavyweight men,Men,,,1.0,1.0
Paris 1924,Belgium,Summer,Cycling Road,individual road race men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Cycling Road,team time trial men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Cycling Track,team pursuit 4000m men,Men,,,1.0,1.0
Paris 1924,Belgium,Summer,Fencing,foil individual men,Men,,,1.0,1.0
Paris 1924,Belgium,Summer,Fencing,foil team men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Fencing,épée individual men,Men,1.0,,,1.0
Paris 1924,Belgium,Summer,Fencing,épée team men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Sailing,olympic class monotype mixed,Open,1.0,,,1.0
Paris 1924,Belgium,Summer,Swimming,200m breaststroke men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Water Polo,water polo men,Men,,1.0,,1.0
Paris 1924,Belgium,Summer,Wrestling,"middleweight, freestyle (≤79 kilograms) men",Men,,1.0,,1.0
Paris 1924,Canada,Summer,Boxing,6124  6668kg welterweight men,Men,,,1.0,1.0
Paris 1924,Canada,Summer,Rowing,eight with coxswain 8 men,Men,,1.0,,1.0
Paris 1924,Canada,Summer,Rowing,four without coxswain 4 men,Men,,1.0,,1.0
Paris 1924,Canada,Summer,Shooting,clay pigeons team men,Men,,1.0,,1.0
Paris 1924,Czech Republic,Summer,Artistic Gymnastics,individual all-round men,Men,,1.0,1.0,2.0
Paris 1924,Czech Republic,Summer,Artistic Gymnastics,parallel bars men,Men,,1.0,,1.0
Paris 1924,Czech Republic,Summer,Artistic Gymnastics,rings men,Men,,1.0,1.0,2.0
Paris 1924,Czech Republic,Summer,Artistic Gymnastics,rope climbing men,Men,1.0,,1.0,2.0
Paris 1924,Czech Republic,Summer,Artistic Gymnastics,vault men,Men,,1.0,1.0,2.0
Paris 1924,Czech Republic,Summer,Weightlifting,60  675kg onetwo hand 5 events lightweight men,Men,,,1.0,1.0
Paris 1924,Denmark,Summer,Boxing,5715  6124kg lightweight men,Men,1.0,,,1.0
Paris 1924,Denmark,Summer,Boxing,6668  7257kg middleweight men,Men,,1.0,,1.0
Paris 1924,Denmark,Summer,Boxing,7257  7938kg lightheavyweight men,Men,,1.0,,1.0
Paris 1924,Denmark,Summer,Cycling Track,2000m tandem men,Men,,1.0,,1.0
Paris 1924,Denmark,Summer,Equestrian,individual mixed,Men,,1.0,,1.0
Paris 1924,Denmark,Summer,Fencing,foil individual women,Women,1.0,,1.0,2.0
Paris 1924,Denmark,Summer,Sailing,6m mixed,Open,,1.0,,1.0
Paris 1924,Denmark,Summer,Shooting,600m free rifle individual men,Men,,,1.0,1.0
Paris 1924,Estonia,Summer,Athletics,decathlon men,Men,,,1.0,1.0
Paris 1924,Estonia,Summer,Weightlifting,675  75kg onetwo hand 5 events middleweight men,Men,,1.0,1.0,2.0
Paris 1924,Estonia,Summer,Weightlifting,825kg onetwo hand 5 events heavyweight men,Men,,,1.0,1.0
Paris 1924,Estonia,Summer,Wrestling,"bantamweight, greco-roman (≤58 kilograms) men",Men,1.0,,,1.0
Paris 1924,Estonia,Summer,Wrestling,"middleweight, greco-roman (≤75 kilograms) men",Men,,,1.0,1.0
Paris 1924,Finland,Summer,Athletics,10000m men,Men,1.0,,1.0,2.0
Paris 1924,Finland,Summer,Athletics,1500m men,Men,1.0,,,1.0
Paris 1924,Finland,Summer,Athletics,3000m steeplechase men,Men,1.0,1.0,,2.0
Paris 1924,Finland,Summer,Athletics,3000m team men,Men,1.0,,,1.0
Paris 1924,Finland,Summer,Athletics,400m hurdles men,Men,,1.0,,1.0
Paris 1924,Finland,Summer,Athletics,5000m men,Men,1.0,1.0,,2.0
Paris 1924,Finland,Summer,Athletics,cross country individual men,Men,1.0,1.0,,2.0
Paris 1924,Finland,Summer,Athletics,cross country team men,Men,1.0,,,1.0
Paris 1924,Finland,Summer,Athletics,discus throw men,Men,,1.0,,1.0
Paris 1924,Finland,Summer,Athletics,javelin throw men,Men,1.0,,,1.0
Paris 1924,Finland,Summer,Athletics,marathon men,Men,1.0,,,1.0
Paris 1924,Finland,Summer,Athletics,pentathlon men,Men,1.0,,,1.0
Paris 1924,Finland,Summer,Athletics,triple jump men,Men,,,1.0,1.0
Paris 1924,Finland,Summer,Sailing,olympic class monotype mixed,Open,,,1.0,1.0
Paris 1924,Finland,Summer,Shooting,25m rapid fire pistol 60 shots men,Men,,,1.0,1.0
Paris 1924,Finland,Summer,Shooting,clay pigeons team men,Men,,,1.0,1.0
Paris 1924,Finland,Summer,Shooting,trap 125 targets men,Men,,1.0,,1.0
Paris 1924,Finland,Summer,Wrestling,"bantamweight, freestyle (≤56 kilograms) men",Men,1.0,1.0,,2.0
Paris 1924,Finland,Summer,Wrestling,"bantamweight, greco-roman (≤58 kilograms) men",Men,,1.0,1.0,2.0
Paris 1924,Finland,Summer,Wrestling,"featherweight, greco-roman (≤62 kilograms) men",Men,1.0,1.0,,2.0
Paris 1924,Finland,Summer,Wrestling,"heavyweight, greco-roman (>82.5 kilograms) men",Men,,1.0,,1.0
Paris 1924,Finland,Summer,Wrestling,"light-heavyweight, greco-roman (≤82.5 kilograms) men",Men,,,1.0,1.0
Paris 1924,Finland,Summer,Wrestling,"lightweight, freestyle (≤66 kilograms) men",Men,,1.0,1.0,2.0
Paris 1924,Finland,Summer,Wrestling,"lightweight, greco-roman (≤67.5 kilograms) men",Men,1.0,,1.0,2.0
Paris 1924,Finland,Summer,Wrestling,"middleweight, freestyle (≤79 kilograms) men",Men,,,1.0,1.0
Paris 1924,Finland,Summer,Wrestling,"middleweight, greco-roman (≤75 kilograms) men",Men,1.0,1.0,,2.0
Paris 1924,Finland,Summer,Wrestling,"welterweight, freestyle (≤72 kilograms) men",Men,,1.0,,1.0
Paris 1924,France,Summer,Artistic Gymnastics,horizontal bar men,Men,,,1.0,1.0
Paris 1924,France,Summer,Artistic Gymnastics,rope climbing men,Men,,1.0,,1.0
Paris 1924,France,Summer,Artistic Gymnastics,sidehorse vault men,Men,1.0,1.0,,2.0
