country_name,game_season,discipline_title,event_title,event_gender,gold,silver,bronze,total_medals
Czech Republic,Summer,Boxing,6668  7257kg middleweight men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Boxing,67-71kg lightmiddleweight men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Boxing,75-81kg lightheavyweight men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Boxing,81kg heavyweight men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Canoe Marathon,c-1 10000m men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Canoe Marathon,c-2 10000m men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Canoe Slalom,c1 canoe single men,Men,1.0,1.0,0.0,2.0
Czech Republic,Summer,Canoe Slalom,c2 canoe double men,Men,0.0,3.0,2.0,5.0
Czech Republic,Summer,Canoe Slalom,canoe men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Canoe Slalom,k-1 (kayak single) men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Canoe Slalom,k1 kayak single men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Canoe Slalom,k1 kayak single women,Women,2.0,0.0,0.0,2.0
Czech Republic,Summer,Canoe Slalom,kayak men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Canoe Sprint,c1 1000m canoe single men,Men,3.0,1.0,0.0,4.0
Czech Republic,Summer,Canoe Sprint,c1 500m canoe single men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Canoe Sprint,c2 1000m canoe double men,Men,2.0,1.0,0.0,3.0
Czech Republic,Summer,Canoe Sprint,k-1 1000m (kayak single) men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Canoe Sprint,k-4 1000m (kayak four) men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Canoe Sprint,k4 1000m kayak four men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Canoe Sprint,kayak double 1000m men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Cycling Mountain Bike,cross-country men,Men,1.0,1.0,0.0,2.0
Czech Republic,Summer,Cycling Road,team time trial men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Cycling Track,1km time trial men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Cycling Track,2000m tandem men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Cycling Track,individual pursuit men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Cycling Track,sprint individual men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Cycling Track,team pursuit 4000m men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Diving,10m platform women,Women,1.0,1.0,0.0,2.0
Czech Republic,Summer,Equestrian,individual mixed,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Fencing,foil individual men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Football,football men,Men,1.0,1.0,0.0,2.0
Czech Republic,Summer,Handball,handball men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Hockey,hockey women,Women,0.0,1.0,0.0,1.0
Czech Republic,Summer,Ice Hockey,ice hockey men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Judo,90 - 100kg (half-heavyweight) men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Judo,95kg heavyweight men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Judo,men +100 kg,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Modern Pentathlon,individual competition men,Men,1.0,0.0,2.0,3.0
Czech Republic,Summer,Modern Pentathlon,team competition men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Rowing,double sculls 2x men,Men,1.0,0.0,2.0,3.0
Czech Republic,Summer,Rowing,eight with coxswain 8 men,Men,0.0,0.0,2.0,2.0
Czech Republic,Summer,Rowing,four-oared shell with coxswain men,Men,1.0,0.0,1.0,2.0
Czech Republic,Summer,Rowing,pair-oared shell with coxswain men,Men,0.0,1.0,1.0,2.0
Czech Republic,Summer,Rowing,quadruple sculls without coxsw men,Men,0.0,1.0,1.0,2.0
Czech Republic,Summer,Rowing,single sculls 1x men,Men,0.0,3.0,1.0,4.0
Czech Republic,Summer,Rowing,single sculls 1x women,Women,1.0,0.0,0.0,1.0
Czech Republic,Summer,Sailing,singlehanded dinghy europe women,Women,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,10m air rifle 40 shots women,Women,1.0,0.0,1.0,2.0
Czech Republic,Summer,Shooting,25m pistol 3030 shots women,Women,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,25m rapid fire pistol 60 shots men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Shooting,25m rapid fire pistol 60 shots mixed,Open,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,50m pistol 60 shots men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Shooting,50m rifle 3 positions 3x20 shots women,Women,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,50m rifle 3 positions 3x40 shots men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,50m rifle 3 positions women,Women,0.0,0.0,1.0,1.0
Czech Republic,Summer,Shooting,50m rifle prone 60 shots men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Shooting,50m rifle prone 60 shots men,Open,1.0,0.0,0.0,1.0
Czech Republic,Summer,Shooting,50m running target 3030 shot men,Men,0.0,0.0,2.0,2.0
Czech Republic,Summer,Shooting,skeet (125 targets) men,Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,skeet (125 targets) mixed,Open,1.0,0.0,0.0,1.0
Czech Republic,Summer,Shooting,trap (125 targets) mixed,Open,1.0,0.0,0.0,1.0
Czech Republic,Summer,Shooting,trap 125 targets men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Shooting,trap 125 targets men,Open,0.0,1.0,0.0,1.0
Czech Republic,Summer,Shooting,trap men,Men,1.0,1.0,0.0,2.0
Czech Republic,Summer,Tennis,doubles men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Tennis,doubles women,Women,1.0,3.0,1.0,5.0
Czech Republic,Summer,Tennis,mixed doubles mixed,Mixed,0.0,0.0,2.0,2.0
Czech Republic,Summer,Tennis,singles men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Tennis,singles women,Women,0.0,1.0,2.0,3.0
Czech Republic,Summer,Triathlon,individual men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Volleyball,volleyball men,Men,0.0,1.0,1.0,2.0
Czech Republic,Summer,Weightlifting,60  675kg onetwo hand 5 events lightweight men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Weightlifting,67.5-75kg middleweight men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Weightlifting,75  825kg lightheavyweight men,Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Weightlifting,82.5kg heavyweight men,Men,1.0,2.0,1.0,4.0
Czech Republic,Summer,Weightlifting,90 - 100kg (first-heavyweight) men,Men,1.0,0.0,0.0,1.0
Czech Republic,Summer,Wrestling,"bantamweight, greco-roman (≤58 kilograms) men",Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Wrestling,"flyweight, greco-roman (≤52 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"heavyweight, freestyle (>87 kilograms) men",Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Wrestling,"heavyweight, freestyle (≤100 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"heavyweight, greco-roman (>87 kilograms) men",Men,0.0,2.0,1.0,3.0
Czech Republic,Summer,Wrestling,"heavyweight, greco-roman (>97 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"heavyweight, greco-roman (≤96 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"lightweight, greco-roman (≤66 kilograms) men",Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Wrestling,"lightweight, greco-roman (≤67 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"middleweight, freestyle (≤82 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"middleweight, greco-roman (≤87 kilograms) men",Men,0.0,1.0,0.0,1.0
Czech Republic,Summer,Wrestling,"welterweight, freestyle (≤74 kilograms) men",Men,0.0,0.0,1.0,1.0
Czech Republic,Summer,Wrestling,"welterweight, greco-roman (≤74 kilograms) men",Men,1.0,1.0,0.0,2.0
Czech Republic,Winter,Alpine Skiing,downhill women,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Alpine Skiing,ladies’ super-g,Women,1.0,0.0,0.0,1.0
Czech Republic,Winter,Alpine Skiing,slalom women,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Biathlon,10km men,Men,0.0,0.0,1.0,1.0
Czech Republic,Winter,Biathlon,12.5km mass start women,Women,0.0,1.0,0.0,1.0
Czech Republic,Winter,Biathlon,12.5km pursuit men,Men,0.0,1.0,0.0,1.0
Czech Republic,Winter,Biathlon,15km mass start men,Men,0.0,0.0,1.0,1.0
Czech Republic,Winter,Biathlon,men’s 10km sprint,Men,0.0,1.0,0.0,1.0
Czech Republic,Winter,Biathlon,relay mix mixed,Mixed,0.0,1.0,0.0,1.0
Czech Republic,Winter,Biathlon,women’s 7.5km sprint,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Cross Country Skiing,15km mass start women,Women,0.0,1.0,0.0,1.0
Czech Republic,Winter,Cross Country Skiing,15km men,Men,0.0,1.0,1.0,2.0
Czech Republic,Winter,Cross Country Skiing,30km women,Women,1.0,0.0,0.0,1.0
Czech Republic,Winter,Cross Country Skiing,5km pursuit women,Women,0.0,1.0,0.0,1.0
Czech Republic,Winter,Cross Country Skiing,5km women,Women,0.0,1.0,3.0,4.0
Czech Republic,Winter,Cross Country Skiing,combined 5km  10km pursuit women,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Cross Country Skiing,relay 4x10km men,Men,0.0,0.0,2.0,2.0
Czech Republic,Winter,Cross Country Skiing,relay 4x5km women,Women,0.0,1.0,0.0,1.0
Czech Republic,Winter,Cross Country Skiing,skiathlon 75km  75km women,Women,0.0,1.0,0.0,1.0
Czech Republic,Winter,Figure skating,individual men,Men,1.0,1.0,2.0,4.0
Czech Republic,Winter,Figure skating,individual women,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Freestyle Skiing,aerials men,Men,1.0,0.0,0.0,1.0
Czech Republic,Winter,Ice Hockey,ice hockey men,Men,1.0,4.0,4.0,9.0
Czech Republic,Winter,Ski Jumping,large hill individual men,Men,0.0,1.0,1.0,2.0
Czech Republic,Winter,Ski Jumping,normal hill individual men,Men,1.0,1.0,2.0,4.0
Czech Republic,Winter,Ski Jumping,teams men,Men,0.0,0.0,1.0,1.0
Czech Republic,Winter,Snowboard,ladies’ parallel giant slalom,Women,1.0,0.0,0.0,1.0
Czech Republic,Winter,Snowboard,ladies’ snowboard cross,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Snowboard,parallel giant slalom women,Women,1.0,0.0,0.0,1.0
Czech Republic,Winter,Snowboard,snowboard cross women,Women,1.0,0.0,0.0,1.0
Czech Republic,Winter,Speed skating,1500m women,Women,0.0,0.0,1.0,1.0
Czech Republic,Winter,Speed skating,3000m women,Women,1.0,1.0,0.0,2.0
Czech Republic,Winter,Speed skating,5000m women,Women,2.0,0.0,1.0,3.0
Czech Republic,Winter,Speed skating,ladies’ 5000m,Women,0.0,1.0,0.0,1.0
Czech Republic,Winter,Speed skating,ladies’ 500m,Women,0.0,0.0,1.0,1.0
Côte d'Ivoire,Summer,Athletics,400m men,Men,0.0,1.0,0.0,1.0
Côte d'Ivoire,Summer,Taekwondo,57 - 67 kg women,Women,0.0,0.0,1.0,1.0
Côte d'Ivoire,Summer,Taekwondo,68 - 80 kg men,Men,1.0,0.0,0.0,1.0
Côte d'Ivoire,Summer,Taekwondo,women -67kg,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Artistic Gymnastics,team free system men,Men,1.0,0.0,1.0,2.0
Denmark,Summer,Artistic Gymnastics,team swedish system men,Men,0.0,2.0,0.0,2.0
Denmark,Summer,Athletics,400m hurdles women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Athletics,400m men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Athletics,800m men,Men,0.0,1.0,1.0,2.0
Denmark,Summer,Athletics,javelin throw women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Athletics,pole vault men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Athletics,shot put men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Badminton,doubles men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Badminton,doubles mixed,Mixed,0.0,0.0,2.0,2.0
Denmark,Summer,Badminton,doubles women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Badminton,singles men,Men,2.0,0.0,2.0,4.0
Denmark,Summer,Badminton,singles women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Boxing,508kg flyweight men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Boxing,5715  6124kg lightweight men,Men,1.0,1.0,0.0,2.0
Denmark,Summer,Boxing,58  62kg lightweight men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Boxing,63.5-67kg welterweight men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Boxing,6668  7257kg middleweight men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Boxing,7257  7938kg lightheavyweight men,Men,0.0,1.0,1.0,2.0
Denmark,Summer,Boxing,7938kg heavyweight men,Men,0.0,1.0,1.0,2.0
Denmark,Summer,Boxing,91kg super heavyweight men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Boxing,welterweight men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Canoe Sprint,c1 1000m canoe single men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Canoe Sprint,c1 500m canoe single men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Canoe Sprint,c2 1000m canoe double men,Men,1.0,1.0,1.0,3.0
Denmark,Summer,Canoe Sprint,k-1 4x500m men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Canoe Sprint,k-1 500m (kayak single) women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Canoe Sprint,k1 1000m kayak single men,Men,1.0,1.0,1.0,3.0
Denmark,Summer,Canoe Sprint,k1 500m kayak single women,Women,1.0,0.0,1.0,2.0
Denmark,Summer,Canoe Sprint,k2 1000m kayak double men,Men,0.0,2.0,0.0,2.0
Denmark,Summer,Canoe Sprint,kayak single 200m women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Canoe Sprint,kayak single 500m women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Cycling Road,individual road race men,Men,0.0,4.0,0.0,4.0
Denmark,Summer,Cycling Road,individual time trial men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Cycling Road,team time trial men,Men,1.0,1.0,1.0,3.0
Denmark,Summer,Cycling Track,1km pursuit men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Cycling Track,1km time trial men,Men,2.0,1.0,1.0,4.0
Denmark,Summer,Cycling Track,2000m tandem men,Men,0.0,1.0,1.0,2.0
Denmark,Summer,Cycling Track,individual pursuit men,Men,0.0,1.0,2.0,3.0
Denmark,Summer,Cycling Track,madison men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Cycling Track,madison women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Cycling Track,omnium men,Men,1.0,0.0,1.0,2.0
Denmark,Summer,Cycling Track,points race men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Cycling Track,sprint individual men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Cycling Track,team pursuit 4000m men,Men,1.0,1.0,2.0,4.0
Denmark,Summer,Cycling Track,team pursuit men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Diving,10m platform women,Women,1.0,0.0,1.0,2.0
Denmark,Summer,Equestrian,individual mixed,Men,0.0,1.0,1.0,2.0
Denmark,Summer,Equestrian,individual mixed,Open,0.0,2.0,0.0,2.0
Denmark,Summer,Equestrian,team mixed,Open,0.0,0.0,1.0,1.0
Denmark,Summer,Fencing,foil individual women,Women,1.0,1.0,2.0,4.0
Denmark,Summer,Fencing,sabre individual men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Fencing,épée individual men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Football,football men,Men,0.0,3.0,1.0,4.0
Denmark,Summer,Handball,handball men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Handball,handball women,Women,3.0,0.0,0.0,3.0
Denmark,Summer,Handball,men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Hockey,hockey men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Rowing,double sculls 2x men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Rowing,four without coxswain 4 men,Men,1.0,1.0,1.0,3.0
Denmark,Summer,Rowing,four-oared shell with coxswain men,Men,0.0,0.0,2.0,2.0
Denmark,Summer,Rowing,lightweight coxless four 4 men,Men,3.0,1.0,2.0,6.0
Denmark,Summer,Rowing,lightweight double sculls 2x men,Men,1.0,0.0,1.0,2.0
Denmark,Summer,Rowing,pair men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Rowing,pair without coxswain 2 men,Men,0.0,1.0,1.0,2.0
Denmark,Summer,Rowing,pair without coxswain 2 women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Rowing,pair-oared shell with coxswain men,Men,1.0,0.0,2.0,3.0
Denmark,Summer,Rowing,quadruple sculls with coxswain 4x men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Rowing,quadruple sculls with coxswain women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Rowing,single sculls 1x women,Women,0.0,1.0,1.0,2.0
Denmark,Summer,Sailing,49er - skiff men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Sailing,49er - skiff mixed,Open,1.0,0.0,0.0,1.0
Denmark,Summer,Sailing,49er fx women women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Sailing,5.5m mixed,Open,0.0,1.0,0.0,1.0
Denmark,Summer,Sailing,6m mixed,Open,0.0,3.0,0.0,3.0
Denmark,Summer,Sailing,dragon mixed,Open,1.0,2.0,1.0,4.0
Denmark,Summer,Sailing,finn - one person dinghy (heavyweight) men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Sailing,finn - one person dinghy (heavyweight) men,Open,3.0,0.0,1.0,4.0
Denmark,Summer,Sailing,firefly class mixed,Open,1.0,0.0,0.0,1.0
Denmark,Summer,Sailing,fleetmatch race keelboat open soling mixed,Open,4.0,0.0,1.0,5.0
Denmark,Summer,Sailing,flying dutchman mixed,Open,1.0,1.0,1.0,3.0
Denmark,Summer,Sailing,laser radial - one person dinghy women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Sailing,laser radial women,Women,1.0,0.0,0.0,1.0
Denmark,Summer,Sailing,single-handed dinghy (europe) women,Women,1.0,0.0,0.0,1.0
Denmark,Summer,Sailing,singlehanded dinghy europe women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Sailing,tornado - multihull mixed,Open,0.0,1.0,0.0,1.0
Denmark,Summer,Sailing,yngling - keelboat women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Shooting,25m rapid fire pistol 60 shots men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Shooting,300m free rifle 3 positions 3 men,Men,0.0,2.0,1.0,3.0
Denmark,Summer,Shooting,300m free rifle standing team men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Shooting,50m pistol 60 shots men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Shooting,50m rifle prone 60 shots men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Shooting,600m free rifle individual men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Shooting,army rifle 300m 3 positions men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Shooting,army rifle 300m kneeling men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Shooting,army rifle 300m men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Shooting,army rifle 300m prone men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Shooting,army rifle 300m standing men,Men,1.0,1.0,0.0,2.0
Denmark,Summer,Shooting,free rifle team men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Shooting,skeet (125 targets) men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Shooting,skeet (125 targets) mixed,Open,1.0,1.0,0.0,2.0
Denmark,Summer,Shooting,skeet men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Swimming,100m backstroke men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Swimming,100m backstroke women,Women,1.0,0.0,0.0,1.0
Denmark,Summer,Swimming,100m breaststroke women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Swimming,100m freestyle women,Women,1.0,0.0,0.0,1.0
Denmark,Summer,Swimming,200m breaststroke women,Women,0.0,0.0,2.0,2.0
Denmark,Summer,Swimming,200m butterfly men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Swimming,400m freestyle women,Women,0.0,2.0,0.0,2.0
Denmark,Summer,Swimming,4x100m freestyle relay women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Swimming,4x100m medley relay women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Swimming,50m freestyle women,Women,1.0,0.0,1.0,2.0
Denmark,Summer,Swimming,800m freestyle women,Women,0.0,0.0,1.0,1.0
Denmark,Summer,Swimming,underwater swimming men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Table Tennis,doubles men,Men,0.0,0.0,1.0,1.0
Denmark,Summer,Tennis,singles indoor women,Women,0.0,1.0,0.0,1.0
Denmark,Summer,Weightlifting,75-82.5kg total lightheavyweight men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Weightlifting,heavyweight - one hand lift men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Weightlifting,heavyweight - two hand lift men,Men,1.0,0.0,0.0,1.0
Denmark,Summer,Wrestling,greco-roman 75 kg men,Men,0.0,1.0,0.0,1.0
Denmark,Summer,Wrestling,"heavyweight, greco-roman (>82.5 kilograms) men",Men,0.0,1.0,1.0,2.0
Denmark,Summer,Wrestling,"heavyweight, greco-roman (>93 kilograms) men",Men,0.0,0.0,1.0,1.0
Denmark,Summer,Wrestling,"light-heavyweight, greco-roman (≤82.5 kilograms) men",Men,0.0,0.0,1.0,1.0
Denmark,Summer,Wrestling,"light-heavyweight, greco-roman (≤93 kilograms) men",Men,0.0,0.0,1.0,1.0
Denmark,Summer,Wrestling,"lightweight, greco-roman (≤66 kilograms) men",Men,0.0,1.0,0.0,1.0
Denmark,Summer,Wrestling,"middleweight, greco-roman (≤73 kilograms) men",Men,0.0,0.0,1.0,1.0
Denmark,Summer,Wrestling,"welterweight, greco-roman (≤73 kilograms) men",Men,0.0,0.0,1.0,1.0
Denmark,Winter,Curling,curling women,Women,0.0,1.0,0.0,1.0
Djibouti,Summer,Athletics,marathon men,Men,0.0,0.0,1.0,1.0
Dominican Republic,Summer,Athletics,4 x 400m relay mixed,Mixed,0.0,1.0,0.0,1.0
Dominican Republic,Summer,Athletics,400m hurdles men,Men,2.0,0.0,0.0,2.0
Dominican Republic,Summer,Athletics,400m men,Men,0.0,1.0,0.0,1.0
Dominican Republic,Summer,Athletics,400m women,Women,0.0,1.0,0.0,1.0
Dominican Republic,Summer,Baseball,baseball men,Men,0.0,0.0,1.0,1.0
Dominican Republic,Summer,Boxing,51-54kg bantamweight men,Men,0.0,0.0,1.0,1.0
Dominican Republic,Summer,Boxing,60 - 64 kg men,Men,1.0,0.0,0.0,1.0
Dominican Republic,Summer,Taekwondo,- 58 kg men,Men,0.0,0.0,1.0,1.0
Dominican Republic,Summer,Taekwondo,beijing 2008 taekwondo - 58 kg men,Men,0.0,1.0,0.0,1.0
Dominican Republic,Summer,Weightlifting,81kg men,Men,0.0,1.0,0.0,1.0
Dominican Republic,Summer,Weightlifting,87kg women,Women,0.0,0.0,1.0,1.0
Ecuador,Summer,Athletics,20km walk men,Men,1.0,1.0,0.0,2.0
Ecuador,Summer,Cycling Road,road race men,Men,1.0,0.0,0.0,1.0
Ecuador,Summer,Weightlifting,76kg women,Women,1.0,0.0,0.0,1.0
Ecuador,Summer,Weightlifting,87kg women,Women,0.0,1.0,0.0,1.0
Egypt,Summer,Boxing,75-81kg lightheavyweight men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Boxing,81-91kg heavyweight men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Boxing,91kg super heavyweight men,Men,0.0,1.0,0.0,1.0
Egypt,Summer,Diving,10m platform men,Men,0.0,1.0,0.0,1.0
Egypt,Summer,Diving,3m springboard men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Fencing,foil individual men,Men,0.0,1.0,0.0,1.0
Egypt,Summer,Judo,81  90kg middleweight men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Judo,open category men,Men,0.0,1.0,0.0,1.0
Egypt,Summer,Karate,kumite +61kg women,Women,1.0,0.0,0.0,1.0
Egypt,Summer,Karate,kumite -61kg women,Women,0.0,0.0,1.0,1.0
Egypt,Summer,Modern Pentathlon,individual men,Men,0.0,1.0,0.0,1.0
Egypt,Summer,Taekwondo,49 - 57 kg women,Women,0.0,0.0,1.0,1.0
Egypt,Summer,Taekwondo,athens 2004 taekwondo - 58 kg men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Taekwondo,men -80kg,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Taekwondo,women -67kg,Women,0.0,0.0,1.0,1.0
Egypt,Summer,Weightlifting,56 - 60kg (featherweight) men,Men,1.0,0.0,0.0,1.0
Egypt,Summer,Weightlifting,60-67.5kg lightweight men,Men,2.0,1.0,0.0,3.0
Egypt,Summer,Weightlifting,60kg featherweight men,Men,0.0,1.0,1.0,2.0
Egypt,Summer,Weightlifting,67.5-75kg middleweight men,Men,1.0,0.0,0.0,1.0
Egypt,Summer,Weightlifting,69kg women,Women,0.0,0.0,2.0,2.0
Egypt,Summer,Weightlifting,75-82.5kg total lightheavyweight men,Men,1.0,0.0,1.0,2.0
Egypt,Summer,Weightlifting,75kg women,Women,0.0,1.0,0.0,1.0
Egypt,Summer,Weightlifting,77kg men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Weightlifting,85kg men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Wrestling,"bantamweight, greco-roman (≤57 kilograms) men",Men,0.0,1.0,0.0,1.0
Egypt,Summer,Wrestling,"featherweight, greco-roman (≤62 kilograms) men",Men,0.0,0.0,1.0,1.0
Egypt,Summer,Wrestling,greco-roman 67kg men,Men,0.0,0.0,1.0,1.0
Egypt,Summer,Wrestling,greco-roman 84 kg men,Men,0.0,1.0,0.0,1.0
Egypt,Summer,Wrestling,"heavyweight, greco-roman (≤96 kilograms) men",Men,1.0,0.0,0.0,1.0
Egypt,Summer,Wrestling,"light-heavyweight, greco-roman (≤82.5 kilograms) men",Men,1.0,0.0,0.0,1.0
Egypt,Summer,Wrestling,"light-heavyweight, greco-roman (≤87 kilograms) men",Men,0.0,0.0,1.0,1.0
Eritrea,Summer,Athletics,10000m men,Men,0.0,0.0,1.0,1.0
Estonia,Summer,Athletics,decathlon men,Men,1.0,0.0,1.0,2.0
Estonia,Summer,Athletics,discus throw men,Men,1.0,0.0,2.0,3.0
