slug_game,game_season,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
stockholm-1912,Summer,United States,Athletics,200m men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,3000m team men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,400m men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,400m men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,4x400m relay men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,800m men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,800m men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,800m men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,decathlon men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,discus throw men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,discus throw men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,hammer throw men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,hammer throw men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,high jump men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,high jump men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,high jump standing men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,high jump standing men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,long jump men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,long jump standing men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,long jump standing men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,marathon men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,pentathlon men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,pentathlon men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,pole vault men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,pole vault men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,pole vault men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,shot put both hands men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,shot put both hands men,Men,SILVER,1
stockholm-1912,Summer,United States,Athletics,shot put men,Men,BRONZE,1
stockholm-1912,Summer,United States,Athletics,shot put men,Men,GOLD,1
stockholm-1912,Summer,United States,Athletics,shot put men,Men,SILVER,1
stockholm-1912,Summer,United States,Cycling Road,individual time trial men,Men,BRONZE,1
stockholm-1912,Summer,United States,Cycling Road,team time trial men,Men,BRONZE,1
stockholm-1912,Summer,United States,Equestrian,team mixed,Men,BRONZE,1
stockholm-1912,Summer,United States,Shooting,100m running deer single shots team men,Men,SILVER,1
stockholm-1912,Summer,United States,Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,1
stockholm-1912,Summer,United States,Shooting,50m army pistol team men,Men,GOLD,1
stockholm-1912,Summer,United States,Shooting,50m pistol 60 shots men,Men,GOLD,1
stockholm-1912,Summer,United States,Shooting,50m pistol 60 shots men,Men,SILVER,1
stockholm-1912,Summer,United States,Shooting,50m rifle prone 60 shots men,Men,GOLD,1
stockholm-1912,Summer,United States,Shooting,50m small bore rifle team men,Men,BRONZE,1
stockholm-1912,Summer,United States,Shooting,600m free rifle men,Men,BRONZE,1
stockholm-1912,Summer,United States,Shooting,600m free rifle men,Men,SILVER,1
stockholm-1912,Summer,United States,Shooting,army rifle 300m 3 positions men,Men,SILVER,1
stockholm-1912,Summer,United States,Shooting,rifle team men,Men,GOLD,1
stockholm-1912,Summer,United States,Shooting,"small-bore rifle, disappearing target, 25 metres, team men",Men,BRONZE,1
stockholm-1912,Summer,United States,Shooting,trap 125 targets men,Men,GOLD,2
stockholm-1912,Summer,United States,Swimming,100m backstroke men,Men,GOLD,1
stockholm-1912,Summer,United States,Swimming,100m freestyle men,Men,BRONZE,1
stockholm-1912,Summer,United States,Swimming,100m freestyle men,Men,GOLD,1
stockholm-1912,Summer,United States,Swimming,4x200m freestyle relay men,Men,SILVER,1
sydney-2000,Summer,Algeria,Athletics,1500m women,Women,GOLD,1
sydney-2000,Summer,Algeria,Athletics,5000m men,Men,SILVER,1
sydney-2000,Summer,Algeria,Athletics,800m men,Men,BRONZE,1
sydney-2000,Summer,Algeria,Athletics,high jump men,Men,BRONZE,1
sydney-2000,Summer,Algeria,Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,1
sydney-2000,Summer,Argentina,Hockey,hockey women,Women,SILVER,1
sydney-2000,Summer,Argentina,Sailing,470 - two person dinghy men,Men,BRONZE,1
sydney-2000,Summer,Argentina,Sailing,mistral - windsurfer men,Men,SILVER,1
sydney-2000,Summer,Argentina,Sailing,singlehanded dinghy europe women,Women,BRONZE,1
sydney-2000,Summer,Armenia,Weightlifting,77kg men,Men,BRONZE,1
sydney-2000,Summer,Australia,Archery,individual fita olympic round  70m men,Men,GOLD,1
sydney-2000,Summer,Australia,Athletics,400m women,Women,GOLD,1
sydney-2000,Summer,Australia,Athletics,long jump men,Men,SILVER,1
sydney-2000,Summer,Australia,Athletics,pole vault women,Women,SILVER,1
sydney-2000,Summer,Australia,Basketball,basketball women,Women,SILVER,1
sydney-2000,Summer,Australia,Beach Volleyball,beach volleyball women,Women,GOLD,1
sydney-2000,Summer,Australia,Canoe Sprint,k1 500m kayak single women,Women,BRONZE,1
sydney-2000,Summer,Australia,Canoe Sprint,k2 500m kayak double men,Men,SILVER,1
sydney-2000,Summer,Australia,Cycling Track,1km time trial men,Men,BRONZE,1
sydney-2000,Summer,Australia,Cycling Track,500m time trial women,Women,SILVER,1
sydney-2000,Summer,Australia,Cycling Track,individual pursuit men,Men,BRONZE,1
sydney-2000,Summer,Australia,Cycling Track,keirin men,Men,SILVER,1
sydney-2000,Summer,Australia,Cycling Track,madison men,Men,GOLD,1
sydney-2000,Summer,Australia,Cycling Track,olympic sprint men,Men,BRONZE,1
sydney-2000,Summer,Australia,Diving,synchronized diving 10m platform women,Women,BRONZE,1
sydney-2000,Summer,Australia,Diving,synchronized diving 3m springboard men,Men,BRONZE,1
sydney-2000,Summer,Australia,Equestrian,individual mixed,Open,SILVER,1
sydney-2000,Summer,Australia,Equestrian,team mixed,Open,GOLD,1
sydney-2000,Summer,Australia,Hockey,hockey men,Men,BRONZE,1
sydney-2000,Summer,Australia,Hockey,hockey women,Women,GOLD,1
sydney-2000,Summer,Australia,Judo,52  57kg lightweight women,Women,BRONZE,1
sydney-2000,Summer,Australia,Rowing,eight with coxswain 8 men,Men,SILVER,1
sydney-2000,Summer,Australia,Rowing,four without coxswain 4 men,Men,BRONZE,1
sydney-2000,Summer,Australia,Rowing,lightweight coxless four 4 men,Men,SILVER,1
sydney-2000,Summer,Australia,Rowing,pair without coxswain 2 men,Men,BRONZE,1
sydney-2000,Summer,Australia,Rowing,pair without coxswain 2 women,Women,SILVER,1
sydney-2000,Summer,Australia,Sailing,470 - two person dinghy men,Men,GOLD,1
sydney-2000,Summer,Australia,Sailing,470 - two person dinghy women,Women,GOLD,1
sydney-2000,Summer,Australia,Sailing,single-handed dinghy open (laser) mixed,Open,BRONZE,1
sydney-2000,Summer,Australia,Sailing,tornado - multihull mixed,Open,SILVER,1
sydney-2000,Summer,Australia,Shooting,10m air pistol 40 shots women,Women,BRONZE,1
sydney-2000,Summer,Australia,Shooting,double trap 150 targets men,Men,SILVER,1
sydney-2000,Summer,Australia,Shooting,trap 125 targets men,Men,GOLD,1
sydney-2000,Summer,Australia,Softball,softball women,Women,BRONZE,1
sydney-2000,Summer,Australia,Swimming,100m backstroke men,Men,SILVER,1
sydney-2000,Summer,Australia,Swimming,100m breaststroke women,Women,SILVER,1
sydney-2000,Summer,Australia,Swimming,100m butterfly men,Men,BRONZE,1
sydney-2000,Summer,Australia,Swimming,100m butterfly men,Men,SILVER,1
sydney-2000,Summer,Australia,Swimming,1500m freestyle men,Men,GOLD,1
sydney-2000,Summer,Australia,Swimming,1500m freestyle men,Men,SILVER,1
sydney-2000,Summer,Australia,Swimming,200m backstroke men,Men,BRONZE,1
sydney-2000,Summer,Australia,Swimming,200m butterfly men,Men,BRONZE,1
sydney-2000,Summer,Australia,Swimming,200m butterfly women,Women,BRONZE,1
sydney-2000,Summer,Australia,Swimming,200m butterfly women,Women,SILVER,1
sydney-2000,Summer,Australia,Swimming,200m freestyle men,Men,SILVER,1
sydney-2000,Summer,Australia,Swimming,200m freestyle women,Women,GOLD,1
sydney-2000,Summer,Australia,Swimming,400m freestyle men,Men,GOLD,1
sydney-2000,Summer,Australia,Swimming,4x100m freestyle relay men,Men,GOLD,1
sydney-2000,Summer,Australia,Swimming,4x100m medley relay men,Men,SILVER,1
sydney-2000,Summer,Australia,Swimming,4x100m medley relay women,Women,SILVER,1
sydney-2000,Summer,Australia,Swimming,4x200m freestyle relay men,Men,GOLD,1
sydney-2000,Summer,Australia,Swimming,4x200m freestyle relay women,Women,SILVER,1
sydney-2000,Summer,Australia,Taekwondo,49 kg women,Women,GOLD,1
sydney-2000,Summer,Australia,Taekwondo,80 kg men,Men,SILVER,1
sydney-2000,Summer,Australia,Tennis,doubles men,Men,SILVER,1
sydney-2000,Summer,Australia,Trampoline Gymnastics,individual men,Men,SILVER,1
sydney-2000,Summer,Australia,Triathlon,individual women,Women,SILVER,1
sydney-2000,Summer,Australia,Water Polo,water polo women,Women,GOLD,1
sydney-2000,Summer,Austria,Athletics,800m women,Women,SILVER,1
sydney-2000,Summer,Austria,Sailing,mistral - windsurfer men,Men,GOLD,1
sydney-2000,Summer,Austria,Sailing,tornado - multihull mixed,Open,GOLD,1
sydney-2000,Summer,Azerbaijan,Boxing,71-75kg men,Men,BRONZE,1
sydney-2000,Summer,Azerbaijan,Shooting,skeet 75 targets women,Women,GOLD,1
sydney-2000,Summer,Azerbaijan,Wrestling,"bantamweight, freestyle (≤54 kilograms) men",Men,GOLD,1
sydney-2000,Summer,Bahamas,Athletics,200m women,Women,GOLD,1
sydney-2000,Summer,Bahamas,Athletics,4x100m relay women,Women,GOLD,1
sydney-2000,Summer,Bahamas,Athletics,4x400m relay men,Men,BRONZE,1
sydney-2000,Summer,Barbados,Athletics,100m men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Athletics,discus throw women,Women,BRONZE,1
sydney-2000,Summer,Belarus,Athletics,discus throw women,Women,GOLD,1
sydney-2000,Summer,Belarus,Athletics,hammer throw men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Athletics,heptathlon women,Women,BRONZE,1
sydney-2000,Summer,Belarus,Athletics,shot put women,Women,GOLD,1
sydney-2000,Summer,Belarus,Judo,66  73kg lightweight men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Modern Pentathlon,individual competition men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Rhythmic Gymnastics,group competition women,Women,SILVER,1
sydney-2000,Summer,Belarus,Rhythmic Gymnastics,individual all-round women,Women,SILVER,1
sydney-2000,Summer,Belarus,Rowing,single sculls 1x women,Women,GOLD,1
sydney-2000,Summer,Belarus,Shooting,10m air pistol 60 shots men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Shooting,25m pistol 3030 shots women,Women,BRONZE,1
sydney-2000,Summer,Belarus,Shooting,50m pistol 60 shots men,Men,SILVER,1
sydney-2000,Summer,Belarus,Shooting,50m rifle prone 60 shots men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Weightlifting,62kg featherweight men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Weightlifting,69kg men,Men,BRONZE,1
sydney-2000,Summer,Belarus,Wrestling,"super-heavyweight, greco-roman (≤130 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Belgium,Cycling Mountain Bike,cross-country men,Men,SILVER,1
sydney-2000,Summer,Belgium,Cycling Track,madison men,Men,SILVER,1
sydney-2000,Summer,Belgium,Judo,48kg extralightweight women,Women,BRONZE,1
sydney-2000,Summer,Belgium,Judo,57  63kg halfmiddleweight women,Women,BRONZE,1
sydney-2000,Summer,Belgium,Tennis,doubles women,Women,BRONZE,1
sydney-2000,Summer,Brazil,Athletics,4x100m relay men,Men,SILVER,1
sydney-2000,Summer,Brazil,Basketball,basketball women,Women,BRONZE,1
sydney-2000,Summer,Brazil,Beach Volleyball,beach volleyball men,Men,SILVER,1
sydney-2000,Summer,Brazil,Beach Volleyball,beach volleyball women,Women,BRONZE,1
sydney-2000,Summer,Brazil,Beach Volleyball,beach volleyball women,Women,SILVER,1
sydney-2000,Summer,Brazil,Equestrian,team mixed,Open,BRONZE,1
sydney-2000,Summer,Brazil,Judo,66  73kg lightweight men,Men,SILVER,1
sydney-2000,Summer,Brazil,Judo,81  90kg middleweight men,Men,SILVER,1
sydney-2000,Summer,Brazil,Sailing,single-handed dinghy open (laser) mixed,Open,SILVER,1
sydney-2000,Summer,Brazil,Sailing,twoperson keelboat open star mixed,Open,BRONZE,1
sydney-2000,Summer,Brazil,Swimming,4x100m freestyle relay men,Men,BRONZE,1
sydney-2000,Summer,Brazil,Volleyball,volleyball women,Women,BRONZE,1
sydney-2000,Summer,Bulgaria,Artistic Gymnastics,floor exercises men,Men,BRONZE,1
sydney-2000,Summer,Bulgaria,Artistic Gymnastics,rings men,Men,BRONZE,1
sydney-2000,Summer,Bulgaria,Athletics,triple jump women,Women,GOLD,1
sydney-2000,Summer,Bulgaria,Canoe Sprint,k1 1000m kayak single men,Men,SILVER,1
sydney-2000,Summer,Bulgaria,Canoe Sprint,k1 500m kayak single men,Men,SILVER,1
sydney-2000,Summer,Bulgaria,Rowing,single sculls 1x women,Women,SILVER,1
sydney-2000,Summer,Bulgaria,Shooting,25m pistol 3030 shots women,Women,GOLD,1
sydney-2000,Summer,Bulgaria,Shooting,50m pistol 60 shots men,Men,GOLD,1
sydney-2000,Summer,Bulgaria,Weightlifting,105kg heavyweight men,Men,SILVER,1
sydney-2000,Summer,Bulgaria,Weightlifting,69kg men,Men,GOLD,1
sydney-2000,Summer,Bulgaria,Weightlifting,69kg men,Men,SILVER,1
sydney-2000,Summer,Bulgaria,Wrestling,"featherweight, greco-roman (≤58 kilograms) men",Men,GOLD,1
sydney-2000,Summer,Bulgaria,Wrestling,"lightweight, freestyle (≤63 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Cameroon,Football,football men,Men,GOLD,1
sydney-2000,Summer,Canada,Artistic Swimming,team women,Women,BRONZE,1
sydney-2000,Summer,Canada,Canoe Sprint,c1 1000m canoe single men,Men,BRONZE,1
sydney-2000,Summer,Canada,Canoe Sprint,k1 500m kayak single women,Women,SILVER,1
sydney-2000,Summer,Canada,Diving,10m platform women,Women,BRONZE,1
sydney-2000,Summer,Canada,Diving,synchronized diving 10m platform women,Women,SILVER,1
sydney-2000,Summer,Canada,Judo,90  100kg halfheavyweight men,Men,SILVER,1
sydney-2000,Summer,Canada,Rowing,eight with coxswain 8 women,Women,BRONZE,1
sydney-2000,Summer,Canada,Swimming,400m individual medley men,Men,BRONZE,1
sydney-2000,Summer,Canada,Taekwondo,67 kg women,Women,BRONZE,1
sydney-2000,Summer,Canada,Tennis,doubles men,Men,GOLD,1
sydney-2000,Summer,Canada,Trampoline Gymnastics,individual men,Men,BRONZE,1
sydney-2000,Summer,Canada,Trampoline Gymnastics,individual women,Women,BRONZE,1
sydney-2000,Summer,Canada,Triathlon,individual men,Men,GOLD,1
sydney-2000,Summer,Canada,Wrestling,"welterweight, freestyle (≤69 kilograms) men",Men,GOLD,1
sydney-2000,Summer,Chile,Football,football men,Men,BRONZE,1
sydney-2000,Summer,China,Artistic Gymnastics,balance beam women,Women,GOLD,1
sydney-2000,Summer,China,Artistic Gymnastics,individual all-round men,Men,SILVER,1
sydney-2000,Summer,China,Artistic Gymnastics,individual all-round women,Women,BRONZE,1
sydney-2000,Summer,China,Artistic Gymnastics,parallel bars men,Men,GOLD,1
sydney-2000,Summer,China,Artistic Gymnastics,team competition men,Men,GOLD,1
sydney-2000,Summer,China,Artistic Gymnastics,uneven bars women,Women,BRONZE,1
sydney-2000,Summer,China,Artistic Gymnastics,uneven bars women,Women,SILVER,1
sydney-2000,Summer,China,Athletics,20km race walk women,Women,GOLD,1
sydney-2000,Summer,China,Badminton,doubles mixed,Mixed,GOLD,1
sydney-2000,Summer,China,Badminton,doubles women,Women,BRONZE,1
sydney-2000,Summer,China,Badminton,doubles women,Women,GOLD,1
sydney-2000,Summer,China,Badminton,doubles women,Women,SILVER,1
sydney-2000,Summer,China,Badminton,singles men,Men,BRONZE,1
sydney-2000,Summer,China,Badminton,singles men,Men,GOLD,1
sydney-2000,Summer,China,Badminton,singles women,Women,BRONZE,1
sydney-2000,Summer,China,Badminton,singles women,Women,GOLD,1
sydney-2000,Summer,China,Cycling Track,500m time trial women,Women,BRONZE,1
sydney-2000,Summer,China,Diving,10m platform men,Men,GOLD,1
sydney-2000,Summer,China,Diving,10m platform men,Men,SILVER,1
sydney-2000,Summer,China,Diving,10m platform women,Women,SILVER,1
sydney-2000,Summer,China,Diving,3m springboard men,Men,GOLD,1
sydney-2000,Summer,China,Diving,3m springboard women,Women,GOLD,1
sydney-2000,Summer,China,Diving,3m springboard women,Women,SILVER,1
sydney-2000,Summer,China,Diving,synchronized diving 10m platform men,Men,SILVER,1
sydney-2000,Summer,China,Diving,synchronized diving 10m platform women,Women,GOLD,1
sydney-2000,Summer,China,Diving,synchronized diving 3m springboard men,Men,GOLD,1
sydney-2000,Summer,China,Diving,synchronized diving 3m springboard women,Women,SILVER,1
sydney-2000,Summer,China,Fencing,foil team men,Men,SILVER,1
sydney-2000,Summer,China,Fencing,épée team women,Women,BRONZE,1
sydney-2000,Summer,China,Judo,48  52kg halflightweight women,Women,BRONZE,1
sydney-2000,Summer,China,Judo,57  63kg halfmiddleweight women,Women,SILVER,1
sydney-2000,Summer,China,Judo,70  78kg halfheavyweight women,Women,GOLD,1
sydney-2000,Summer,China,Judo,78kg heavyweight women,Women,GOLD,1
sydney-2000,Summer,China,Shooting,10m air pistol 40 shots women,Women,GOLD,1
sydney-2000,Summer,China,Shooting,10m air pistol 60 shots men,Men,SILVER,1
sydney-2000,Summer,China,Shooting,10m air rifle 40 shots women,Women,BRONZE,1
sydney-2000,Summer,China,Shooting,10m air rifle 60 shots men,Men,GOLD,1
sydney-2000,Summer,China,Shooting,10m running target 3030 shot men,Men,BRONZE,1
sydney-2000,Summer,China,Shooting,10m running target 3030 shot men,Men,GOLD,1
sydney-2000,Summer,China,Shooting,25m pistol 3030 shots women,Women,SILVER,1
sydney-2000,Summer,China,Shooting,trap 75 targets women,Women,BRONZE,1
sydney-2000,Summer,China,Table Tennis,doubles men,Men,GOLD,1
sydney-2000,Summer,China,Table Tennis,doubles men,Men,SILVER,1
sydney-2000,Summer,China,Table Tennis,doubles women,Women,GOLD,1
sydney-2000,Summer,China,Table Tennis,doubles women,Women,SILVER,1
sydney-2000,Summer,China,Table Tennis,singles men,Men,BRONZE,1
sydney-2000,Summer,China,Table Tennis,singles men,Men,GOLD,1
sydney-2000,Summer,China,Table Tennis,singles women,Women,GOLD,1
sydney-2000,Summer,China,Table Tennis,singles women,Women,SILVER,1
sydney-2000,Summer,China,Taekwondo,67 kg women,Women,GOLD,1
sydney-2000,Summer,China,Weightlifting,+75kg women,Women,GOLD,1
sydney-2000,Summer,China,Weightlifting,53kg women,Women,GOLD,1
sydney-2000,Summer,China,Weightlifting,56kg men,Men,BRONZE,1
sydney-2000,Summer,China,Weightlifting,56kg men,Men,SILVER,1
sydney-2000,Summer,China,Weightlifting,63kg women,Women,GOLD,1
sydney-2000,Summer,China,Weightlifting,69kg women,Women,GOLD,1
sydney-2000,Summer,China,Weightlifting,77kg men,Men,GOLD,1
sydney-2000,Summer,China,Wrestling,"featherweight, greco-roman (≤58 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Chinese Taipei,Table Tennis,singles women,Women,BRONZE,1
sydney-2000,Summer,Chinese Taipei,Taekwondo,49 kg women,Women,BRONZE,1
sydney-2000,Summer,Chinese Taipei,Taekwondo,58 kg men,Men,BRONZE,1
sydney-2000,Summer,Chinese Taipei,Weightlifting,53kg women,Women,SILVER,1
sydney-2000,Summer,Chinese Taipei,Weightlifting,75kg women,Women,BRONZE,1
sydney-2000,Summer,Colombia,Weightlifting,75kg women,Women,GOLD,1
sydney-2000,Summer,Costa Rica,Swimming,200m freestyle women,Women,BRONZE,1
sydney-2000,Summer,Costa Rica,Swimming,400m freestyle women,Women,BRONZE,1
sydney-2000,Summer,Croatia,Rowing,eight with coxswain 8 men,Men,BRONZE,1
sydney-2000,Summer,Croatia,Weightlifting,62kg featherweight men,Men,GOLD,1
sydney-2000,Summer,Cuba,Athletics,110m hurdles men,Men,GOLD,1
sydney-2000,Summer,Cuba,Athletics,4x100m relay men,Men,BRONZE,1
sydney-2000,Summer,Cuba,Athletics,high jump men,Men,SILVER,1
sydney-2000,Summer,Cuba,Athletics,javelin throw women,Women,BRONZE,1
sydney-2000,Summer,Cuba,Athletics,long jump men,Men,GOLD,1
sydney-2000,Summer,Cuba,Athletics,triple jump men,Men,SILVER,1
sydney-2000,Summer,Cuba,Baseball,baseball men,Men,SILVER,1
sydney-2000,Summer,Cuba,Boxing,48kg lightflyweight men,Men,BRONZE,1
sydney-2000,Summer,Cuba,Boxing,51-54kg bantamweight men,Men,GOLD,1
sydney-2000,Summer,Cuba,Boxing,57-60kg lightweight men,Men,GOLD,1
sydney-2000,Summer,Cuba,Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,1
sydney-2000,Summer,Cuba,Boxing,71-75kg men,Men,GOLD,1
sydney-2000,Summer,Cuba,Boxing,81-91kg heavyweight men,Men,GOLD,1
sydney-2000,Summer,Cuba,Canoe Sprint,c1 1000m canoe single men,Men,SILVER,1
sydney-2000,Summer,Cuba,Canoe Sprint,c2 1000m canoe double men,Men,SILVER,1
sydney-2000,Summer,Cuba,Fencing,épée team men,Men,BRONZE,1
sydney-2000,Summer,Cuba,Judo,48  52kg halflightweight women,Women,GOLD,1
sydney-2000,Summer,Cuba,Judo,52  57kg lightweight women,Women,SILVER,1
sydney-2000,Summer,Cuba,Judo,63  70kg middleweight women,Women,GOLD,1
sydney-2000,Summer,Cuba,Judo,78kg heavyweight women,Women,SILVER,1
sydney-2000,Summer,Cuba,Judo,sydney 2000 judo - 60 kg men,Men,BRONZE,1
sydney-2000,Summer,Cuba,Taekwondo,49 kg women,Women,SILVER,1
sydney-2000,Summer,Cuba,Taekwondo,68 - 80 kg men,Men,GOLD,1
sydney-2000,Summer,Cuba,Volleyball,volleyball women,Women,GOLD,1
sydney-2000,Summer,Cuba,Wrestling,"bantamweight, greco-roman (≤54 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Cuba,Wrestling,"light-heavyweight, freestyle (≤85 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Cuba,Wrestling,"lightweight, greco-roman (≤63 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Cuba,Wrestling,"super-heavyweight, freestyle (≤130 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Cuba,Wrestling,"welterweight, greco-roman (≤69 kilograms) men",Men,GOLD,1
sydney-2000,Summer,Czech Republic,Athletics,decathlon men,Men,SILVER,1
sydney-2000,Summer,Czech Republic,Athletics,javelin throw men,Men,GOLD,1
sydney-2000,Summer,Czech Republic,Boxing,75-81kg lightheavyweight men,Men,SILVER,1
sydney-2000,Summer,Czech Republic,Canoe Slalom,c2 canoe double men,Men,BRONZE,1
sydney-2000,Summer,Czech Republic,Canoe Slalom,k1 kayak single women,Women,GOLD,1
sydney-2000,Summer,Czech Republic,Shooting,50m pistol 60 shots men,Men,BRONZE,1
sydney-2000,Summer,Czech Republic,Shooting,skeet (125 targets) men,Men,SILVER,1
sydney-2000,Summer,Czech Republic,Triathlon,individual men,Men,BRONZE,1
sydney-2000,Summer,Denmark,Athletics,800m men,Men,SILVER,1
sydney-2000,Summer,Denmark,Badminton,singles women,Women,SILVER,1
sydney-2000,Summer,Denmark,Handball,handball women,Women,GOLD,1
sydney-2000,Summer,Denmark,Rowing,lightweight coxless four 4 men,Men,BRONZE,1
sydney-2000,Summer,Denmark,Sailing,fleetmatch race keelboat open soling mixed,Open,GOLD,1
sydney-2000,Summer,Denmark,Shooting,50m rifle prone 60 shots men,Men,SILVER,1
sydney-2000,Summer,Estonia,Athletics,decathlon men,Men,GOLD,1
sydney-2000,Summer,Estonia,Judo,100kg heavyweight men,Men,BRONZE,1
sydney-2000,Summer,Estonia,Judo,73  81kg halfmiddleweight men,Men,BRONZE,1
sydney-2000,Summer,Ethiopia,Athletics,10000m men,Men,BRONZE,1
sydney-2000,Summer,Ethiopia,Athletics,10000m men,Men,GOLD,1
sydney-2000,Summer,Ethiopia,Athletics,10000m women,Women,GOLD,1
sydney-2000,Summer,Ethiopia,Athletics,10000m women,Women,SILVER,1
sydney-2000,Summer,Ethiopia,Athletics,5000m men,Men,GOLD,1
sydney-2000,Summer,Ethiopia,Athletics,5000m women,Women,BRONZE,1
sydney-2000,Summer,Ethiopia,Athletics,marathon men,Men,BRONZE,1
sydney-2000,Summer,Ethiopia,Athletics,marathon men,Men,GOLD,1
sydney-2000,Summer,Finland,Athletics,shot put men,Men,GOLD,1
sydney-2000,Summer,Finland,Sailing,49er - skiff mixed,Open,GOLD,1
sydney-2000,Summer,Finland,Shooting,50m rifle 3 positions 3x40 shots men,Men,SILVER,1
sydney-2000,Summer,Finland,Wrestling,"middleweight, greco-roman (≤76 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,France,Artistic Gymnastics,horizontal bar men,Men,SILVER,1
sydney-2000,Summer,France,Artistic Gymnastics,pommel horse men,Men,SILVER,1
sydney-2000,Summer,France,Artistic Swimming,duet women,Women,BRONZE,1
sydney-2000,Summer,France,Basketball,basketball men,Men,SILVER,1
sydney-2000,Summer,France,Boxing,48-51kg flyweight men,Men,BRONZE,1
sydney-2000,Summer,France,Boxing,48kg lightflyweight men,Men,GOLD,1
sydney-2000,Summer,France,Canoe Slalom,c1 canoe single men,Men,GOLD,1
sydney-2000,Summer,France,Canoe Slalom,k1 kayak single women,Women,BRONZE,1
sydney-2000,Summer,France,Canoe Slalom,k1 kayak single women,Women,SILVER,1
sydney-2000,Summer,France,Cycling Mountain Bike,cross-country men,Men,GOLD,1
sydney-2000,Summer,France,Cycling Road,individual time trial women,Women,BRONZE,1
sydney-2000,Summer,France,Cycling Track,500m time trial women,Women,GOLD,1
sydney-2000,Summer,France,Cycling Track,individual pursuit women,Women,SILVER,1
sydney-2000,Summer,France,Cycling Track,keirin men,Men,GOLD,1
sydney-2000,Summer,France,Cycling Track,olympic sprint men,Men,GOLD,1
sydney-2000,Summer,France,Cycling Track,sprint individual men,Men,SILVER,1
sydney-2000,Summer,France,Cycling Track,sprint women,Women,GOLD,1
sydney-2000,Summer,France,Fencing,foil team men,Men,GOLD,1
sydney-2000,Summer,France,Fencing,sabre individual men,Men,SILVER,1
sydney-2000,Summer,France,Fencing,sabre team men,Men,SILVER,1
sydney-2000,Summer,France,Fencing,épée individual men,Men,SILVER,1
sydney-2000,Summer,France,Fencing,épée individual women,Women,BRONZE,1
sydney-2000,Summer,France,Fencing,épée team men,Men,SILVER,1
sydney-2000,Summer,France,Judo,100kg heavyweight men,Men,GOLD,1
sydney-2000,Summer,France,Judo,57  63kg halfmiddleweight women,Women,GOLD,1
sydney-2000,Summer,France,Judo,60  66kg halflightweight men,Men,SILVER,1
sydney-2000,Summer,France,Judo,70  78kg halfheavyweight women,Women,SILVER,1
sydney-2000,Summer,France,Judo,81  90kg middleweight men,Men,BRONZE,1
sydney-2000,Summer,France,Judo,90  100kg halfheavyweight men,Men,BRONZE,1
sydney-2000,Summer,France,Rowing,lightweight coxless four 4 men,Men,GOLD,1
sydney-2000,Summer,France,Rowing,lightweight double sculls 2x men,Men,BRONZE,1
